(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae15c)	[2.56990385055542, 0.631578947368421, 0.5806451612903226, 0.6923076923076923, 0.6340229583087122, 0.4615384615384615]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae167)	[2.550201177597046, 0.5762711864406779, 0.53125, 0.6296296296296297, 0.5783517448238058, 0.4047619047619047]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae190)	[2.560225009918213, 0.5714285714285715, 0.5625, 0.5806451612903226, 0.5715005715008572, 0.4]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae182)	[2.7975881099700928, 0.5263157894736842, 0.4838709677419355, 0.5769230769230769, 0.5283524652572602, 0.3571428571428571]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae160)	[2.670088768005371, 0.625, 0.6896551724137931, 0.5714285714285714, 0.6277648205743445, 0.4545454545454545]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae853)	[3.020669937133789, 0.5869565217391304, 0.7941176470588235, 0.4655172413793103, 0.6080094212999108, 0.4153846153846154]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae854)	[2.731234073638916, 0.54320987654321, 0.7857142857142857, 0.4150943396226415, 0.5710915448162815, 0.3728813559322034]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae155)	[3.1560728549957275, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae162)	[2.54679012298584, 0.5352112676056338, 0.59375, 0.4871794871794871, 0.537831591218683, 0.3653846153846153]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae157)	[2.7249419689178467, 0.5901639344262295, 0.5806451612903226, 0.6, 0.5902432522055577, 0.4186046511627907]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae84c)	[2.5712389945983887, 0.5656565656565655, 0.7777777777777778, 0.4444444444444444, 0.5879447357921312, 0.3943661971830985]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae847)	[2.5780200958251958, 0.6265060240963856, 0.7647058823529411, 0.5306122448979592, 0.6369947448150328, 0.4561403508771929]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae174)	[2.797792673110962, 0.53125, 0.5151515151515151, 0.5483870967741935, 0.531509589558614, 0.3617021276595745]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae17f)	[2.523190975189209, 0.6666666666666666, 0.6206896551724138, 0.72, 0.6685032174373867, 0.5]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae16c)	[2.46317982673645, 0.6071428571428571, 0.5666666666666667, 0.6538461538461539, 0.608697642933518, 0.4358974358974359]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae17e)	[2.517783164978028, 0.5818181818181818, 0.5333333333333333, 0.64, 0.5842373946721772, 0.4102564102564102]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae047)	[3.233115196228028, 0.5882352941176471, 0.6578947368421053, 0.5319148936170213, 0.5915606553503763, 0.4166666666666667]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae17c)	[3.0390570163726807, 0.6031746031746031, 0.59375, 0.6129032258064516, 0.6032506032509048, 0.4318181818181818]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae156)	[2.6209332942962646, 0.5333333333333333, 0.4848484848484848, 0.5925925925925926, 0.5360201681382464, 0.3636363636363636]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae177)	[3.417933940887451, 0.6229508196721313, 0.6333333333333333, 0.6129032258064516, 0.6230345439947553, 0.4523809523809524]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae154)	[2.689220905303955, 0.6551724137931035, 0.6333333333333333, 0.6785714285714286, 0.6555622813752364, 0.4871794871794871]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae867)	[2.697359085083008, 0.6521739130434783, 0.5357142857142857, 0.8333333333333334, 0.6681531047810609, 0.4838709677419355]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae150)	[2.515469789505005, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.375]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae197)	[2.729215145111084, 0.6885245901639345, 0.7241379310344828, 0.65625, 0.6893587725135434, 0.525]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae18d)	[2.486254930496216, 0.5573770491803278, 0.53125, 0.5862068965517241, 0.5580523396538208, 0.3863636363636363]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae17b)	[4.303053140640259, 0.6557377049180328, 0.6896551724137931, 0.625, 0.6565321642986127, 0.4878048780487805]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae163)	[2.636836051940918, 0.5333333333333333, 0.5, 0.5714285714285714, 0.5345224838248487, 0.3636363636363636]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae18e)	[2.6652908325195312, 0.5925925925925926, 0.5333333333333333, 0.6666666666666666, 0.5962847939999439, 0.4210526315789473]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae15b)	[2.74695897102356, 0.6349206349206349, 0.6666666666666666, 0.6060606060606061, 0.6356417261637282, 0.4651162790697674]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae4dc)	[2.580759048461914, 0.5, 0.3584905660377358, 0.8260869565217391, 0.5441914926198945, 0.3333333333333333]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae170)	[2.755850076675415, 0.5625, 0.5806451612903226, 0.5454545454545454, 0.5627748595326503, 0.391304347826087]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae852)	[3.032865047454834, 0.5617977528089888, 0.7575757575757576, 0.4464285714285714, 0.5815526314990442, 0.390625]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae857)	[2.987834215164185, 0.5679012345679013, 0.8214285714285714, 0.4339622641509434, 0.5970502513988397, 0.396551724137931]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae865)	[2.582853078842163, 0.64, 0.5517241379310345, 0.7619047619047619, 0.6483527187784863, 0.4705882352941176]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae152)	[2.6660642623901367, 0.6037735849056605, 0.5333333333333333, 0.6956521739130435, 0.6091095901015048, 0.4324324324324324]
(63165982b4c9b036b18a2c61,6316597f7fcbbaa866fae848)	[2.727745056152344, 0.6399999999999999, 0.75, 0.5581395348837209, 0.6469966392206304, 0.4705882352941176]
(631659831563f5891838af25,6316597f7fcbbaa866fae182)	[2.4096338748931885, 0.5263157894736842, 0.4838709677419355, 0.5769230769230769, 0.5283524652572602, 0.3571428571428571]
(631659831563f5891838af25,6316597f7fcbbaa866fae1a4)	[2.897629976272583, 0.5263157894736842, 0.4545454545454545, 0.625, 0.5330017908890262, 0.3571428571428571]
(631659831563f5891838af25,6316597f7fcbbaa866fae875)	[2.294440984725952, 0.3428571428571429, 0.6666666666666666, 0.2307692307692307, 0.3922322702763681, 0.2068965517241379]
(631659831563f5891838af25,6316597f7fcbbaa866fae17f)	[2.1939518451690674, 0.6296296296296295, 0.5862068965517241, 0.68, 0.6313641498019763, 0.4594594594594595]
(631659831563f5891838af25,6316597f7fcbbaa866fae1a2)	[2.709925889968872, 0.5200000000000001, 0.4193548387096774, 0.6842105263157895, 0.535655668229714, 0.3513513513513513]
(631659831563f5891838af25,6316597f7fcbbaa866fae844)	[2.1999258995056152, 0.6024096385542169, 0.7352941176470589, 0.5102040816326531, 0.6124949469375315, 0.4310344827586206]
(631659831563f5891838af25,6316597f7fcbbaa866fae054)	[2.386926889419556, 0.6562499999999999, 0.5384615384615384, 0.84, 0.672538245981366, 0.4883720930232558]
(631659831563f5891838af25,6316597f7fcbbaa866fae15d)	[2.315866231918335, 0.5714285714285715, 0.5806451612903226, 0.5625, 0.5715005715008572, 0.4]
(631659831563f5891838af25,6316597f7fcbbaa866fae173)	[2.6286771297454834, 0.5666666666666665, 0.5483870967741935, 0.5862068965517241, 0.5669817440703097, 0.3953488372093023]
(631659831563f5891838af25,6316597f7fcbbaa866fae195)	[2.134453058242798, 0.5142857142857143, 0.5806451612903226, 0.4615384615384615, 0.5176775776887457, 0.3461538461538461]
(631659831563f5891838af25,6316597f7fcbbaa866fae15c)	[2.264009952545166, 0.6428571428571429, 0.6, 0.6923076923076923, 0.6445033866354896, 0.4736842105263157]
(631659831563f5891838af25,6316597f7fcbbaa866fae845)	[2.158951997756958, 0.49438202247191, 0.6666666666666666, 0.3928571428571428, 0.511766315719159, 0.3283582089552239]
(631659831563f5891838af25,6316597f7fcbbaa866fae84a)	[2.3881099224090576, 0.4395604395604395, 0.7407407407407407, 0.3125, 0.4811252243246881, 0.2816901408450704]
(631659831563f5891838af25,6316597f7fcbbaa866fae885)	[2.3604509830474854, 0.208955223880597, 0.2, 0.21875, 0.0, 0.1044776119402985]
(631659831563f5891838af25,6316597f7fcbbaa866fae86d)	[2.2407140731811523, 0.4642857142857143, 0.4333333333333333, 0.5, 0.4654746681256314, 0.3023255813953488]
(631659831563f5891838af25,6316597f7fcbbaa866fae856)	[2.278438806533813, 0.4318181818181817, 0.6551724137931034, 0.3220338983050847, 0.4593340031782376, 0.2753623188405797]
(631659831563f5891838af25,6316597f7fcbbaa866fae87b)	[2.2392892837524414, 0.5714285714285715, 0.5, 0.6666666666666666, 0.5773502691896257, 0.4]
(631659831563f5891838af25,6316597f7fcbbaa866fae180)	[2.240900754928589, 0.5614035087719298, 0.5, 0.64, 0.565685424949238, 0.3902439024390244]
(631659831563f5891838af25,6316597f7fcbbaa866fae153)	[2.2525761127471924, 0.5396825396825397, 0.5483870967741935, 0.53125, 0.5397505397508097, 0.3695652173913043]
(631659831563f5891838af25,6316597f7fcbbaa866fae193)	[2.139709949493408, 0.5588235294117647, 0.6129032258064516, 0.5135135135135135, 0.561011665589618, 0.3877551020408163]
(631659831563f5891838af25,6316597f7fcbbaa866fae071)	[2.5911219120025635, 0.4313725490196079, 0.2894736842105263, 0.8461538461538461, 0.4949133977324323, 0.275]
(631659831563f5891838af25,6316597f7fcbbaa866fae174)	[2.403751850128174, 0.5396825396825397, 0.53125, 0.5483870967741935, 0.5397505397508097, 0.3695652173913043]
(631659831563f5891838af25,6316597f7fcbbaa866fae87c)	[2.5239388942718506, 0.5357142857142857, 0.5, 0.5769230769230769, 0.5370861555295747, 0.3658536585365853]
(631659831563f5891838af25,6316597f7fcbbaa866fae16c)	[2.1343231201171875, 0.6071428571428571, 0.5666666666666667, 0.6538461538461539, 0.608697642933518, 0.4358974358974359]
(631659831563f5891838af25,6316597f7fcbbaa866fae190)	[2.2494919300079346, 0.5714285714285715, 0.5625, 0.5806451612903226, 0.5715005715008572, 0.4]
(631659831563f5891838af25,6316597f7fcbbaa866fae1aa)	[2.127798080444336, 0.5200000000000001, 0.4193548387096774, 0.6842105263157895, 0.535655668229714, 0.3513513513513513]
(631659831563f5891838af25,6316597f7fcbbaa866fae198)	[2.356643915176392, 0.5882352941176471, 0.46875, 0.7894736842105263, 0.6083303292403593, 0.4166666666666667]
(631659831563f5891838af25,6316597f7fcbbaa866fae843)	[2.34816312789917, 0.4705882352941177, 0.6666666666666666, 0.3636363636363636, 0.4923659639173309, 0.3076923076923077]
(631659831563f5891838af25,6316597f7fcbbaa866fae159)	[2.2274279594421387, 0.5, 0.4848484848484848, 0.5161290322580645, 0.5002443195845779, 0.3333333333333333]
(631659831563f5891838af25,6316597f7fcbbaa866fae18c)	[2.282277107238769, 0.6428571428571428, 0.5806451612903226, 0.72, 0.6465790872963897, 0.4736842105263157]
(631659831563f5891838af25,6316597f7fcbbaa866fae165)	[2.3829591274261475, 0.6440677966101694, 0.6129032258064516, 0.6785714285714286, 0.6449020216370241, 0.475]
(631659831563f5891838af25,6316597f7fcbbaa866fae172)	[2.4555928707122803, 0.5625, 0.5625, 0.5625, 0.5624999999999999, 0.391304347826087]
(631659831563f5891838af25,6316597f7fcbbaa866fae849)	[2.243124961853028, 0.5168539325842696, 0.71875, 0.4035087719298245, 0.5385368416594739, 0.3484848484848485]
(631659831563f5891838af25,6316597f7fcbbaa866fae151)	[2.481511116027832, 0.6551724137931035, 0.6129032258064516, 0.7037037037037037, 0.6567360733292693, 0.4871794871794871]
(631659831563f5891838af25,6316597f7fcbbaa866fae155)	[3.0923190116882324, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5]
(631659831563f5891838af25,6316597f7fcbbaa866fae163)	[2.1708600521087646, 0.5333333333333333, 0.5, 0.5714285714285714, 0.5345224838248487, 0.3636363636363636]
(631659831563f5891838af25,6316597f7fcbbaa866fae160)	[3.112254858016968, 0.625, 0.6896551724137931, 0.5714285714285714, 0.6277648205743445, 0.4545454545454545]
(631659831563f5891838af25,6316597f7fcbbaa866fae171)	[2.396925926208496, 0.5714285714285715, 0.5333333333333333, 0.6153846153846154, 0.5728918992315464, 0.4]
(631659831563f5891838af25,6316597f7fcbbaa866fae049)	[2.124094009399414, 0.5714285714285715, 0.631578947368421, 0.5217391304347826, 0.5740378478819279, 0.4]
(631659831563f5891838af25,6316597f7fcbbaa866fae854)	[2.403346061706543, 0.54320987654321, 0.7857142857142857, 0.4150943396226415, 0.5710915448162815, 0.3728813559322034]
(631659831563f5891838af25,6316597f7fcbbaa866fae046)	[1.7746176719665527, 0.5952380952380952, 0.6410256410256411, 0.5555555555555556, 0.5967623950328608, 0.423728813559322]
(631659831563f5891838af25,6316597f7fcbbaa866fae150)	[2.18176817893982, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.375]
(631659831563f5891838af25,6316597f7fcbbaa866fae179)	[2.573741912841797, 0.6181818181818182, 0.5483870967741935, 0.7083333333333334, 0.6232502388407516, 0.4473684210526316]
(631659831563f5891838af25,6316597f7fcbbaa866fae868)	[2.3483898639678955, 0.5957446808510638, 0.4827586206896552, 0.7777777777777778, 0.612763353345372, 0.4242424242424242]
(631659831563f5891838af25,6316597f7fcbbaa866fae156)	[2.245346784591675, 0.5423728813559322, 0.5, 0.5925925925925926, 0.5443310539518172, 0.3720930232558139]
(631659831563f5891838af25,6316597f7fcbbaa866fae175)	[2.904682874679565, 0.6031746031746031, 0.6551724137931034, 0.5588235294117647, 0.6050832675335579, 0.4318181818181818]
(631659831563f5891838af25,6316597f7fcbbaa866fae05c)	[2.293765068054199, 0.5569620253164557, 0.5789473684210527, 0.5365853658536586, 0.5573640511319541, 0.3859649122807017]
(631659831563f5891838af25,6316597f7fcbbaa866fae869)	[2.1925830841064453, 0.4444444444444445, 0.4827586206896552, 0.4117647058823529, 0.4458508287089374, 0.2857142857142857]
(631659831563f5891838af25,6316597f7fcbbaa866fae882)	[2.2901158332824707, 0.12, 0.1, 0.15, 0.0, 0.06]
(631659831563f5891838af25,6316597f7fcbbaa866fae194)	[2.27164077758789, 0.6229508196721313, 0.6333333333333333, 0.6129032258064516, 0.6230345439947553, 0.4523809523809524]
(631659831563f5891838af25,6316597f7fcbbaa866fae17c)	[2.30062198638916, 0.6031746031746031, 0.59375, 0.6129032258064516, 0.6032506032509048, 0.4318181818181818]
(631659831563f5891838af25,6316597f7fcbbaa866fae177)	[3.105353116989136, 0.6229508196721313, 0.6333333333333333, 0.6129032258064516, 0.6230345439947553, 0.4523809523809524]
(631659831563f5891838af25,6316597f7fcbbaa866fae17d)	[2.1631569862365723, 0.6071428571428571, 0.5666666666666667, 0.6538461538461539, 0.608697642933518, 0.4358974358974359]
(631659831563f5891838af25,6316597f7fcbbaa866fae15b)	[2.38199782371521, 0.6349206349206349, 0.6666666666666666, 0.6060606060606061, 0.6356417261637282, 0.4651162790697674]
(631659831563f5891838af25,6316597f7fcbbaa866fae84c)	[2.253018856048584, 0.5773195876288659, 0.8235294117647058, 0.4444444444444444, 0.6049901419820201, 0.4057971014492754]
(631659831563f5891838af25,6316597f7fcbbaa866fae84e)	[2.713931083679199, 0.5609756097560975, 0.7666666666666667, 0.4423076923076923, 0.5823251360731083, 0.3898305084745763]
(631659831563f5891838af25,6316597f7fcbbaa866fae157)	[2.3729851245880127, 0.5901639344262295, 0.5806451612903226, 0.6, 0.5902432522055577, 0.4186046511627907]
(631659831563f5891838af25,6316597f7fcbbaa866fae197)	[2.2829928398132324, 0.6885245901639345, 0.7241379310344828, 0.65625, 0.6893587725135434, 0.525]
(631659831563f5891838af25,6316597f7fcbbaa866fae88b)	[2.275325298309326, 0.5, 0.3793103448275862, 0.7333333333333333, 0.5274096316339225, 0.3333333333333333]
(631659831563f5891838af25,6316597f7fcbbaa866fae062)	[2.122261047363281, 0.5915492957746479, 0.5384615384615384, 0.65625, 0.5944454429259127, 0.42]
(631659831563f5891838af25,6316597f7fcbbaa866fae152)	[2.6746160984039307, 0.6037735849056605, 0.5333333333333333, 0.6956521739130435, 0.6091095901015048, 0.4324324324324324]
(631659831563f5891838af25,6316597f7fcbbaa866fae167)	[2.263085126876831, 0.5762711864406779, 0.53125, 0.6296296296296297, 0.5783517448238058, 0.4047619047619047]
(631659831563f5891838af25,6316597f7fcbbaa866fae18e)	[2.3722102642059326, 0.5925925925925926, 0.5333333333333333, 0.6666666666666666, 0.5962847939999439, 0.4210526315789473]
(631659831563f5891838af25,6316597f7fcbbaa866fae865)	[2.239767074584961, 0.6666666666666666, 0.5925925925925926, 0.7619047619047619, 0.6719368409052928, 0.5]
(631659831563f5891838af25,6316597f7fcbbaa866fae847)	[2.2453200817108154, 0.617283950617284, 0.78125, 0.5102040816326531, 0.6313453403451317, 0.4464285714285714]
(631659831563f5891838af25,6316597f7fcbbaa866fae872)	[2.1678247451782227, 0.380952380952381, 0.5161290322580645, 0.3018867924528302, 0.3947309691931588, 0.2352941176470588]
(631659831563f5891838af25,6316597f7fcbbaa866fae16f)	[2.4337868690490723, 0.5882352941176471, 0.625, 0.5555555555555556, 0.5892556509887895, 0.4166666666666667]
(631659831563f5891838af25,6316597f7fcbbaa866fae852)	[2.5809171199798584, 0.5454545454545454, 0.75, 0.4285714285714285, 0.5669467095138409, 0.375]
(631659831563f5891838af25,6316597f7fcbbaa866fae887)	[2.223365068435669, 0.1219512195121951, 0.1470588235294117, 0.1041666666666666, 0.0, 0.0609756097560975]
(631659831563f5891838af25,6316597f7fcbbaa866fae870)	[2.2504758834838867, 0.3448275862068966, 0.4838709677419355, 0.2678571428571428, 0.3600115205529895, 0.2083333333333333]
(631659831563f5891838af25,6316597f7fcbbaa866fae19c)	[2.282600879669189, 0.6153846153846153, 0.5714285714285714, 0.6666666666666666, 0.6172133998483676, 0.4444444444444444]
(631659831563f5891838af25,6316597f7fcbbaa866fae87a)	[2.5480329990386963, 0.5882352941176471, 0.5555555555555556, 0.625, 0.5892556509887896, 0.4166666666666667]
(631659831563f5891838af25,6316597f7fcbbaa866fae1a9)	[2.1366488933563232, 0.48, 0.3870967741935484, 0.631578947368421, 0.4944513860581975, 0.3157894736842105]
(631659831563f5891838af25,6316597f7fcbbaa866fae851)	[2.4216110706329346, 0.4651162790697674, 0.6896551724137931, 0.3508771929824561, 0.4919189679432819, 0.303030303030303]
(631659831563f5891838af25,6316597f7fcbbaa866fae855)	[2.44174599647522, 0.5479452054794521, 0.7142857142857143, 0.4444444444444444, 0.563436169819011, 0.3773584905660377]
(631659831563f5891838af25,6316597f7fcbbaa866fae196)	[2.184631109237671, 0.6129032258064516, 0.6333333333333333, 0.59375, 0.6132223631495076, 0.4418604651162791]
(631659831563f5891838af25,6316597f7fcbbaa866fae848)	[2.261305093765259, 0.6133333333333333, 0.71875, 0.5348837209302325, 0.6200384459197709, 0.4423076923076923]
(631659831563f5891838af25,6316597f7fcbbaa866fae154)	[2.318522691726685, 0.6551724137931035, 0.6333333333333333, 0.6785714285714286, 0.6555622813752364, 0.4871794871794871]
(631659831563f5891838af25,6316597f7fcbbaa866fae866)	[2.3896491527557373, 0.5833333333333334, 0.4827586206896552, 0.7368421052631579, 0.596420051979227, 0.4117647058823529]
(631659831563f5891838af25,6316597f7fcbbaa866fae850)	[2.6169819831848145, 0.4878048780487806, 0.6896551724137931, 0.3773584905660377, 0.5101443274928474, 0.3225806451612903]
(631659831563f5891838af25,6316597f7fcbbaa866fae169)	[2.335268020629883, 0.6071428571428571, 0.5862068965517241, 0.6296296296296297, 0.6075304364080838, 0.4358974358974359]
(631659831563f5891838af25,6316597f7fcbbaa866fae18f)	[2.153229236602783, 0.6101694915254238, 0.5625, 0.6666666666666666, 0.6123724356957945, 0.4390243902439024]
(631659831563f5891838af25,6316597f7fcbbaa866fae16b)	[2.314542055130005, 0.5538461538461538, 0.5454545454545454, 0.5625, 0.5539117094069973, 0.3829787234042553]
(631659831563f5891838af25,6316597f7fcbbaa866fae17e)	[2.1282970905303955, 0.5818181818181818, 0.5333333333333333, 0.64, 0.5842373946721772, 0.4102564102564102]
(631659831563f5891838af25,6316597f7fcbbaa866fae1ab)	[2.204010009765625, 0.52, 0.40625, 0.7222222222222222, 0.5416666666666666, 0.3513513513513513]
(631659831563f5891838af25,6316597f7fcbbaa866fae17b)	[3.0698251724243164, 0.6557377049180328, 0.6896551724137931, 0.625, 0.6565321642986127, 0.4878048780487805]
(631659831563f5891838af25,6316597f7fcbbaa866fae04e)	[2.419463872909546, 0.6470588235294118, 0.5641025641025641, 0.7586206896551724, 0.6541711367950579, 0.4782608695652174]
(631659831563f5891838af25,6316597f7fcbbaa866fae15e)	[2.238968849182129, 0.6181818181818182, 0.5483870967741935, 0.7083333333333334, 0.6232502388407516, 0.4473684210526316]
