pos	int
30.1923	26.00
30.2052	27.00
30.2182	29.00
30.2312	29.00
30.2442	33.00
30.2572	31.00
30.2702	24.00
30.2832	29.00
30.2962	31.00
30.3092	26.00
30.3222	23.00
30.3352	22.00
30.3482	30.00
30.3612	35.00
30.3742	32.00
30.3872	30.00
30.4002	29.00
30.4132	33.00
30.4262	32.00
30.4392	29.00
30.4522	35.00
30.4652	30.00
30.4782	31.00
30.4912	37.00
30.5042	33.00
30.5172	28.00
30.5302	33.00
30.5432	28.00
30.5562	29.00
30.5692	39.00
30.5822	30.00
30.5952	27.00
30.6082	32.00
30.6212	21.00
30.6342	24.00
30.6472	25.00
30.6602	25.00
30.6732	28.00
30.6862	31.00
30.6992	30.00
30.7122	35.00
30.7252	29.00
30.7381	24.00
30.7511	28.00
30.7641	31.00
30.7771	29.00
30.7901	30.00
30.8031	34.00
30.8161	37.00
30.8291	27.00
30.8421	20.00
30.8551	18.00
30.8681	23.00
30.8811	34.00
30.8941	44.00
30.9071	40.00
30.9201	32.00
30.9331	26.00
30.9461	30.00
30.9591	32.00
30.9721	27.00
30.9851	23.00
30.9981	30.00
31.0111	27.00
31.0241	26.00
31.0371	35.00
31.0501	33.00
31.0631	27.00
31.0761	22.00
31.0891	32.00
31.1021	31.00
31.1151	28.00
31.1281	30.00
31.1411	26.00
31.1541	32.00
31.1671	27.00
31.1801	28.00
31.1931	32.00
31.2061	26.00
31.2191	29.00
31.2321	32.00
31.2451	35.00
31.2581	27.00
31.2710	29.00
31.2840	28.00
31.2970	24.00
31.3100	23.00
31.3230	25.00
31.3360	30.00
31.3490	30.00
31.3620	24.00
31.3750	30.00
31.3880	29.00
31.4010	27.00
31.4140	31.00
31.4270	22.00
31.4400	27.00
31.4530	33.00
31.4660	30.00
31.4790	28.00
31.4920	29.00
31.5050	28.00
31.5180	30.00
31.5310	31.00
31.5440	25.00
31.5570	29.00
31.5700	32.00
31.5830	25.00
31.5960	25.00
31.6090	37.00
31.6220	36.00
31.6350	29.00
31.6480	37.00
31.6610	38.00
31.6740	30.00
31.6870	27.00
31.7000	28.00
31.7130	26.00
31.7260	23.00
31.7390	29.00
31.7520	31.00
31.7650	31.00
31.7780	35.00
31.7910	41.00
31.8040	30.00
31.8169	24.00
31.8299	23.00
31.8429	34.00
31.8559	37.00
31.8689	34.00
31.8819	28.00
31.8949	28.00
31.9079	32.00
31.9209	23.00
31.9339	30.00
31.9469	31.00
31.9599	34.00
31.9729	28.00
31.9859	30.00
31.9989	34.00
32.0119	30.00
32.0249	39.00
32.0379	35.00
32.0509	27.00
32.0639	26.00
32.0769	24.00
32.0899	28.00
32.1029	28.00
32.1159	27.00
32.1289	34.00
32.1419	30.00
32.1549	30.00
32.1679	29.00
32.1809	30.00
32.1939	29.00
32.2069	25.00
32.2199	31.00
32.2329	27.00
32.2459	23.00
32.2589	26.00
32.2719	33.00
32.2849	36.00
32.2979	25.00
32.3109	31.00
32.3239	33.00
32.3369	33.00
32.3498	32.00
32.3628	27.00
32.3758	35.00
32.3888	20.00
32.4018	30.00
32.4148	25.00
32.4278	20.00
32.4408	25.00
32.4538	16.00
32.4668	29.00
32.4798	27.00
32.4928	37.00
32.5058	29.00
32.5188	29.00
32.5318	33.00
32.5448	33.00
32.5578	31.00
32.5708	26.00
32.5838	22.00
32.5968	23.00
32.6098	32.00
32.6228	29.00
32.6358	26.00
32.6488	31.00
32.6618	28.00
32.6748	21.00
32.6878	22.00
32.7008	29.00
32.7138	23.00
32.7268	31.00
32.7398	28.00
32.7528	31.00
32.7658	28.00
32.7788	31.00
32.7918	30.00
32.8048	26.00
32.8178	28.00
32.8308	29.00
32.8438	34.00
32.8568	34.00
32.8698	29.00
32.8828	30.00
32.8957	28.00
32.9087	27.00
32.9217	28.00
32.9347	33.00
32.9477	33.00
32.9607	31.00
32.9737	31.00
32.9867	26.00
32.9997	26.00
33.0127	27.00
33.0257	28.00
33.0387	26.00
33.0517	27.00
33.0647	29.00
33.0777	23.00
33.0907	28.00
33.1037	31.00
33.1167	33.00
33.1297	29.00
33.1427	29.00
33.1557	33.00
33.1687	28.00
33.1817	26.00
33.1947	24.00
33.2077	26.00
33.2207	27.00
33.2337	27.00
33.2467	28.00
33.2597	26.00
33.2727	24.00
33.2857	27.00
33.2987	31.00
33.3117	34.00
33.3247	28.00
33.3377	26.00
33.3507	24.00
33.3637	23.00
33.3767	28.00
33.3897	29.00
33.4027	38.00
33.4157	34.00
33.4286	34.00
33.4416	30.00
33.4546	33.00
33.4676	26.00
33.4806	31.00
33.4936	27.00
33.5066	23.00
33.5196	29.00
33.5326	22.00
33.5456	41.00
33.5586	40.00
33.5716	23.00
33.5846	30.00
33.5976	25.00
33.6106	21.00
33.6236	29.00
33.6366	27.00
33.6496	29.00
33.6626	25.00
33.6756	25.00
33.6886	22.00
33.7016	24.00
33.7146	25.00
33.7276	21.00
33.7406	22.00
33.7536	25.00
33.7666	34.00
33.7796	26.00
33.7926	23.00
33.8056	25.00
33.8186	23.00
33.8316	29.00
33.8446	32.00
33.8576	24.00
33.8706	35.00
33.8836	29.00
33.8966	28.00
33.9096	27.00
33.9226	31.00
33.9356	28.00
33.9486	25.00
33.9615	26.00
33.9745	35.00
33.9875	33.00
34.0005	26.00
34.0135	27.00
34.0265	26.00
34.0395	37.00
34.0525	36.00
34.0655	36.00
34.0785	35.00
34.0915	29.00
34.1045	30.00
34.1175	26.00
34.1305	20.00
34.1435	21.00
34.1565	27.00
34.1695	29.00
34.1825	27.00
34.1955	25.00
34.2085	21.00
34.2215	30.00
34.2345	34.00
34.2475	26.00
34.2605	27.00
34.2735	29.00
34.2865	28.00
34.2995	30.00
34.3125	27.00
34.3255	23.00
34.3385	27.00
34.3515	32.00
34.3645	30.00
34.3775	30.00
34.3905	33.00
34.4035	30.00
34.4165	28.00
34.4295	33.00
34.4425	24.00
34.4555	25.00
34.4685	29.00
34.4815	30.00
34.4945	31.00
34.5074	30.00
34.5204	26.00
34.5334	28.00
34.5464	22.00
34.5594	24.00
34.5724	30.00
34.5854	25.00
34.5984	27.00
34.6114	36.00
34.6244	30.00
34.6374	23.00
34.6504	19.00
34.6634	26.00
34.6764	22.00
34.6894	29.00
34.7024	26.00
34.7154	26.00
34.7284	21.00
34.7414	33.00
34.7544	28.00
34.7674	29.00
34.7804	30.00
34.7934	24.00
34.8064	37.00
34.8194	27.00
34.8324	23.00
34.8454	24.00
34.8584	26.00
34.8714	24.00
34.8844	28.00
34.8974	37.00
34.9104	22.00
34.9234	33.00
34.9364	27.00
34.9494	31.00
34.9624	35.00
34.9754	21.00
34.9884	27.00
35.0014	30.00
35.0144	22.00
35.0274	25.00
35.0403	32.00
35.0533	27.00
35.0663	24.00
35.0793	26.00
35.0923	28.00
35.1053	22.00
35.1183	33.00
35.1313	27.00
35.1443	27.00
35.1573	21.00
35.1703	23.00
35.1833	29.00
35.1963	28.00
35.2093	25.00
35.2223	29.00
35.2353	27.00
35.2483	20.00
35.2613	23.00
35.2743	39.00
35.2873	35.00
35.3003	28.00
35.3133	27.00
35.3263	30.00
35.3393	27.00
35.3523	29.00
35.3653	27.00
35.3783	24.00
35.3913	30.00
35.4043	28.00
35.4173	28.00
35.4303	28.00
35.4433	28.00
35.4563	24.00
35.4693	24.00
35.4823	28.00
35.4953	27.00
35.5083	30.00
35.5213	36.00
35.5343	39.00
35.5473	32.00
35.5603	25.00
35.5733	23.00
35.5862	18.00
35.5992	21.00
35.6122	28.00
35.6252	26.00
35.6382	25.00
35.6512	29.00
35.6642	33.00
35.6772	28.00
35.6902	29.00
35.7032	30.00
35.7162	27.00
35.7292	33.00
35.7422	30.00
35.7552	27.00
35.7682	28.00
35.7812	26.00
35.7942	27.00
35.8072	21.00
35.8202	27.00
35.8332	34.00
35.8462	37.00
35.8592	35.00
35.8722	28.00
35.8852	27.00
35.8982	27.00
35.9112	29.00
35.9242	26.00
35.9372	21.00
35.9502	22.00
35.9632	23.00
35.9762	28.00
35.9892	32.00
36.0022	33.00
36.0152	28.00
36.0282	23.00
36.0412	31.00
36.0542	23.00
36.0672	21.00
36.0802	23.00
36.0932	23.00
36.1062	25.00
36.1191	31.00
36.1321	26.00
36.1451	21.00
36.1581	27.00
36.1711	25.00
36.1841	29.00
36.1971	29.00
36.2101	39.00
36.2231	29.00
36.2361	23.00
36.2491	34.00
36.2621	23.00
36.2751	27.00
36.2881	29.00
36.3011	27.00
36.3141	23.00
36.3271	22.00
36.3401	26.00
36.3531	29.00
36.3661	30.00
36.3791	26.00
36.3921	17.00
36.4051	29.00
36.4181	25.00
36.4311	22.00
36.4441	35.00
36.4571	27.00
36.4701	19.00
36.4831	24.00
36.4961	21.00
36.5091	22.00
36.5221	24.00
36.5351	29.00
36.5481	27.00
36.5611	30.00
36.5741	33.00
36.5871	30.00
36.6001	30.00
36.6131	24.00
36.6261	19.00
36.6391	27.00
36.6521	27.00
36.6650	22.00
36.6780	25.00
36.6910	27.00
36.7040	25.00
36.7170	22.00
36.7300	26.00
36.7430	29.00
36.7560	26.00
36.7690	28.00
36.7820	26.00
36.7950	24.00
36.8080	25.00
36.8210	29.00
36.8340	25.00
36.8470	23.00
36.8600	23.00
36.8730	23.00
36.8860	22.00
36.8990	20.00
36.9120	27.00
36.9250	27.00
36.9380	28.00
36.9510	29.00
36.9640	23.00
36.9770	22.00
36.9900	23.00
37.0030	28.00
37.0160	30.00
37.0290	34.00
37.0420	32.00
37.0550	39.00
37.0680	36.00
37.0810	27.00
37.0940	29.00
37.1070	40.00
37.1200	43.00
37.1330	33.00
37.1460	35.00
37.1590	26.00
37.1720	28.00
37.1850	34.00
37.1979	30.00
37.2109	30.00
37.2239	28.00
37.2369	30.00
37.2499	32.00
37.2629	37.00
37.2759	47.00
37.2889	47.00
37.3019	43.00
37.3149	45.00
37.3279	50.00
37.3409	60.00
37.3539	56.00
37.3669	80.00
37.3799	79.00
37.3929	90.00
37.4059	102.00
37.4189	108.00
37.4319	102.00
37.4449	67.00
37.4579	66.00
37.4709	68.00
37.4839	62.00
37.4969	62.00
37.5099	83.00
37.5229	61.00
37.5359	53.00
37.5489	46.00
37.5619	47.00
37.5749	31.00
37.5879	29.00
37.6009	36.00
37.6139	36.00
37.6269	31.00
37.6399	30.00
37.6529	38.00
37.6659	30.00
37.6789	24.00
37.6919	26.00
37.7049	29.00
37.7179	30.00
37.7308	32.00
37.7438	30.00
37.7568	26.00
37.7698	34.00
37.7828	33.00
37.7958	30.00
37.8088	18.00
37.8218	30.00
37.8348	33.00
37.8478	24.00
37.8608	26.00
37.8738	32.00
37.8868	26.00
37.8998	22.00
37.9128	34.00
37.9258	32.00
37.9388	27.00
37.9518	24.00
37.9648	23.00
37.9778	29.00
37.9908	29.00
38.0038	29.00
38.0168	33.00
38.0298	29.00
38.0428	26.00
38.0558	28.00
38.0688	22.00
38.0818	25.00
38.0948	29.00
38.1078	26.00
38.1208	26.00
38.1338	28.00
38.1468	26.00
38.1598	27.00
38.1728	25.00
38.1858	21.00
38.1988	26.00
38.2118	31.00
38.2248	26.00
38.2378	24.00
38.2508	26.00
38.2638	27.00
38.2767	24.00
38.2897	24.00
38.3027	31.00
38.3157	35.00
38.3287	26.00
38.3417	23.00
38.3547	32.00
38.3677	34.00
38.3807	31.00
38.3937	27.00
38.4067	24.00
38.4197	23.00
38.4327	27.00
38.4457	28.00
38.4587	27.00
38.4717	23.00
38.4847	22.00
38.4977	23.00
38.5107	29.00
38.5237	33.00
38.5367	27.00
38.5497	19.00
38.5627	21.00
38.5757	34.00
38.5887	26.00
38.6017	33.00
38.6147	28.00
38.6277	27.00
38.6407	25.00
38.6537	33.00
38.6667	26.00
38.6797	32.00
38.6927	26.00
38.7057	21.00
38.7187	41.00
38.7317	37.00
38.7447	33.00
38.7577	20.00
38.7707	29.00
38.7837	29.00
38.7967	33.00
38.8096	30.00
38.8226	29.00
38.8356	21.00
38.8486	25.00
38.8616	28.00
38.8746	31.00
38.8876	33.00
38.9006	21.00
38.9136	31.00
38.9266	29.00
38.9396	25.00
38.9526	20.00
38.9656	24.00
38.9786	29.00
38.9916	28.00
39.0046	19.00
39.0176	20.00
39.0306	27.00
39.0436	31.00
39.0566	24.00
39.0696	28.00
39.0826	22.00
39.0956	26.00
39.1086	23.00
39.1216	24.00
39.1346	26.00
39.1476	23.00
39.1606	18.00
39.1736	16.00
39.1866	20.00
39.1996	27.00
39.2126	22.00
39.2256	32.00
39.2386	27.00
39.2516	30.00
39.2646	27.00
39.2776	23.00
39.2906	19.00
39.3036	29.00
39.3166	26.00
39.3296	21.00
39.3426	23.00
39.3555	28.00
39.3685	32.00
39.3815	28.00
39.3945	28.00
39.4075	26.00
39.4205	20.00
39.4335	17.00
39.4465	26.00
39.4595	29.00
39.4725	20.00
39.4855	17.00
39.4985	24.00
39.5115	29.00
39.5245	23.00
39.5375	24.00
39.5505	30.00
39.5635	28.00
39.5765	28.00
39.5895	30.00
39.6025	23.00
39.6155	17.00
39.6285	29.00
39.6415	32.00
39.6545	30.00
39.6675	28.00
39.6805	23.00
39.6935	24.00
39.7065	22.00
39.7195	22.00
39.7325	28.00
39.7455	27.00
39.7585	20.00
39.7715	20.00
39.7845	23.00
39.7975	33.00
39.8105	21.00
39.8235	31.00
39.8365	29.00
39.8495	35.00
39.8625	32.00
39.8755	25.00
39.8884	22.00
39.9014	18.00
39.9144	26.00
39.9274	16.00
39.9404	14.00
39.9534	23.00
39.9664	29.00
39.9794	29.00
39.9924	31.00
40.0054	21.00
40.0184	39.00
40.0314	29.00
40.0444	23.00
40.0574	26.00
40.0704	32.00
40.0834	25.00
40.0964	29.00
40.1094	20.00
40.1224	24.00
40.1354	24.00
40.1484	28.00
40.1614	30.00
40.1744	26.00
40.1874	31.00
40.2004	24.00
40.2134	32.00
40.2264	20.00
40.2394	24.00
40.2524	25.00
40.2654	19.00
40.2784	28.00
40.2914	27.00
40.3044	19.00
40.3174	33.00
40.3304	26.00
40.3434	19.00
40.3564	25.00
40.3694	25.00
40.3824	27.00
40.3954	33.00
40.4084	26.00
40.4213	17.00
40.4343	25.00
40.4473	20.00
40.4603	21.00
40.4733	26.00
40.4863	28.00
40.4993	25.00
40.5123	19.00
40.5253	27.00
40.5383	26.00
40.5513	28.00
40.5643	32.00
40.5773	25.00
40.5903	26.00
40.6033	30.00
40.6163	30.00
40.6293	36.00
40.6423	32.00
40.6553	29.00
40.6683	25.00
40.6813	27.00
40.6943	30.00
40.7073	29.00
40.7203	28.00
40.7333	26.00
40.7463	27.00
40.7593	26.00
40.7723	24.00
40.7853	24.00
40.7983	28.00
40.8113	32.00
40.8243	32.00
40.8373	33.00
40.8503	29.00
40.8633	23.00
40.8763	22.00
40.8893	25.00
40.9023	30.00
40.9153	29.00
40.9283	32.00
40.9413	34.00
40.9543	26.00
40.9672	29.00
40.9802	38.00
40.9932	37.00
41.0062	45.00
41.0192	49.00
41.0322	42.00
41.0452	41.00
41.0582	51.00
41.0712	68.00
41.0842	50.00
41.0972	43.00
41.1102	41.00
41.1232	34.00
41.1362	38.00
41.1492	47.00
41.1622	46.00
41.1752	33.00
41.1882	30.00
41.2012	33.00
41.2142	34.00
41.2272	20.00
41.2402	22.00
41.2532	26.00
41.2662	29.00
41.2792	30.00
41.2922	26.00
41.3052	24.00
41.3182	32.00
41.3312	25.00
41.3442	30.00
41.3572	31.00
41.3702	25.00
41.3832	23.00
41.3962	35.00
41.4092	22.00
41.4222	22.00
41.4352	31.00
41.4482	23.00
41.4612	32.00
41.4742	31.00
41.4872	16.00
41.5001	26.00
41.5131	37.00
41.5261	27.00
41.5391	24.00
41.5521	28.00
41.5651	34.00
41.5781	28.00
41.5911	31.00
41.6041	27.00
41.6171	26.00
41.6301	21.00
41.6431	26.00
41.6561	25.00
41.6691	28.00
41.6821	25.00
41.6951	26.00
41.7081	26.00
41.7211	26.00
41.7341	22.00
41.7471	15.00
41.7601	24.00
41.7731	30.00
41.7861	23.00
41.7991	21.00
41.8121	34.00
41.8251	36.00
41.8381	24.00
41.8511	22.00
41.8641	29.00
41.8771	26.00
41.8901	22.00
41.9031	20.00
41.9161	20.00
41.9291	20.00
41.9421	19.00
41.9551	27.00
41.9681	27.00
41.9811	24.00
41.9941	27.00
42.0071	27.00
42.0201	24.00
42.0331	25.00
42.0460	23.00
42.0590	25.00
42.0720	25.00
42.0850	27.00
42.0980	27.00
42.1110	24.00
42.1240	23.00
42.1370	22.00
42.1500	26.00
42.1630	27.00
42.1760	21.00
42.1890	22.00
42.2020	22.00
42.2150	30.00
42.2280	35.00
42.2410	27.00
42.2540	29.00
42.2670	23.00
42.2800	19.00
42.2930	24.00
42.3060	25.00
42.3190	24.00
42.3320	22.00
42.3450	20.00
42.3580	23.00
42.3710	29.00
42.3840	37.00
42.3970	25.00
42.4100	23.00
42.4230	26.00
42.4360	24.00
42.4490	21.00
42.4620	30.00
42.4750	31.00
42.4880	32.00
42.5010	26.00
42.5140	30.00
42.5270	24.00
42.5400	29.00
42.5530	25.00
42.5660	28.00
42.5789	29.00
42.5919	23.00
42.6049	26.00
42.6179	31.00
42.6309	30.00
42.6439	28.00
42.6569	27.00
42.6699	25.00
42.6829	31.00
42.6959	25.00
42.7089	31.00
42.7219	32.00
42.7349	34.00
42.7479	32.00
42.7609	28.00
42.7739	27.00
42.7869	34.00
42.7999	39.00
42.8129	50.00
42.8259	40.00
42.8389	47.00
42.8519	55.00
42.8649	59.00
42.8779	44.00
42.8909	49.00
42.9039	42.00
42.9169	39.00
42.9299	55.00
42.9429	45.00
42.9559	46.00
42.9689	41.00
42.9819	38.00
42.9949	40.00
43.0079	36.00
43.0209	25.00
43.0339	27.00
43.0469	27.00
43.0599	27.00
43.0729	30.00
43.0859	21.00
43.0989	27.00
43.1119	31.00
43.1248	35.00
43.1378	32.00
43.1508	31.00
43.1638	26.00
43.1768	22.00
43.1898	27.00
43.2028	28.00
43.2158	26.00
43.2288	27.00
43.2418	27.00
43.2548	26.00
43.2678	31.00
43.2808	27.00
43.2938	23.00
43.3068	24.00
43.3198	25.00
43.3328	22.00
43.3458	20.00
43.3588	20.00
43.3718	22.00
43.3848	24.00
43.3978	21.00
43.4108	22.00
43.4238	26.00
43.4368	26.00
43.4498	28.00
43.4628	27.00
43.4758	27.00
43.4888	27.00
43.5018	20.00
43.5148	21.00
43.5278	23.00
43.5408	23.00
43.5538	25.00
43.5668	25.00
43.5798	21.00
43.5928	18.00
43.6058	20.00
43.6188	24.00
43.6318	33.00
43.6448	30.00
43.6577	27.00
43.6707	31.00
43.6837	31.00
43.6967	27.00
43.7097	22.00
43.7227	25.00
43.7357	26.00
43.7487	23.00
43.7617	21.00
43.7747	32.00
43.7877	27.00
43.8007	18.00
43.8137	19.00
43.8267	28.00
43.8397	31.00
43.8527	28.00
43.8657	28.00
43.8787	25.00
43.8917	22.00
43.9047	32.00
43.9177	29.00
43.9307	32.00
43.9437	26.00
43.9567	31.00
43.9697	27.00
43.9827	30.00
43.9957	37.00
44.0087	21.00
44.0217	30.00
44.0347	18.00
44.0477	26.00
44.0607	26.00
44.0737	28.00
44.0867	32.00
44.0997	25.00
44.1127	19.00
44.1257	22.00
44.1387	23.00
44.1517	23.00
44.1647	28.00
44.1777	31.00
44.1906	34.00
44.2036	22.00
44.2166	28.00
44.2296	26.00
44.2426	35.00
44.2556	25.00
44.2686	24.00
44.2816	27.00
44.2946	29.00
44.3076	21.00
44.3206	25.00
44.3336	16.00
44.3466	27.00
44.3596	30.00
44.3726	25.00
44.3856	18.00
44.3986	20.00
44.4116	31.00
44.4246	27.00
44.4376	25.00
44.4506	24.00
44.4636	25.00
44.4766	23.00
44.4896	23.00
44.5026	29.00
44.5156	28.00
44.5286	23.00
44.5416	25.00
44.5546	23.00
44.5676	24.00
44.5806	34.00
44.5936	31.00
44.6066	30.00
44.6196	32.00
44.6326	26.00
44.6456	25.00
44.6586	25.00
44.6716	24.00
44.6846	20.00
44.6976	18.00
44.7106	23.00
44.7236	26.00
44.7365	21.00
44.7495	21.00
44.7625	28.00
44.7755	27.00
44.7885	25.00
44.8015	30.00
44.8145	24.00
44.8275	15.00
44.8405	24.00
44.8535	27.00
44.8665	23.00
44.8795	28.00
44.8925	32.00
44.9055	26.00
44.9185	23.00
44.9315	21.00
44.9445	25.00
44.9575	21.00
44.9705	22.00
44.9835	25.00
44.9965	24.00
45.0095	23.00
45.0225	21.00
45.0355	17.00
45.0485	26.00
45.0615	23.00
45.0745	26.00
45.0875	30.00
45.1005	31.00
45.1135	35.00
45.1265	31.00
45.1395	28.00
45.1525	23.00
45.1655	29.00
45.1785	22.00
45.1915	24.00
45.2045	25.00
45.2175	28.00
45.2305	28.00
45.2435	35.00
45.2565	25.00
45.2694	25.00
45.2824	24.00
45.2954	27.00
45.3084	23.00
45.3214	24.00
45.3344	30.00
45.3474	25.00
45.3604	24.00
45.3734	31.00
45.3864	25.00
45.3994	22.00
45.4124	28.00
45.4254	20.00
45.4384	24.00
45.4514	26.00
45.4644	24.00
45.4774	27.00
45.4904	24.00
45.5034	29.00
45.5164	22.00
45.5294	30.00
45.5424	35.00
45.5554	20.00
45.5684	28.00
45.5814	24.00
45.5944	24.00
45.6074	22.00
45.6204	23.00
45.6334	17.00
45.6464	25.00
45.6594	33.00
45.6724	24.00
45.6854	18.00
45.6984	20.00
45.7114	25.00
45.7244	22.00
45.7374	22.00
45.7504	28.00
45.7634	27.00
45.7764	29.00
45.7894	27.00
45.8024	18.00
45.8153	21.00
45.8283	23.00
45.8413	28.00
45.8543	27.00
45.8673	28.00
45.8803	23.00
45.8933	26.00
45.9063	32.00
45.9193	23.00
45.9323	23.00
45.9453	22.00
45.9583	23.00
45.9713	26.00
45.9843	26.00
45.9973	27.00
46.0103	27.00
46.0233	28.00
46.0363	29.00
46.0493	28.00
46.0623	27.00
46.0753	28.00
46.0883	29.00
46.1013	26.00
46.1143	27.00
46.1273	30.00
46.1403	32.00
46.1533	32.00
46.1663	29.00
46.1793	36.00
46.1923	36.00
46.2053	41.00
46.2183	33.00
46.2313	32.00
46.2443	32.00
46.2573	27.00
46.2703	33.00
46.2833	32.00
46.2963	37.00
46.3093	30.00
46.3223	25.00
46.3353	23.00
46.3482	29.00
46.3612	23.00
46.3742	17.00
46.3872	23.00
46.4002	29.00
46.4132	20.00
46.4262	22.00
46.4392	27.00
46.4522	26.00
46.4652	24.00
46.4782	28.00
46.4912	27.00
46.5042	33.00
46.5172	29.00
46.5302	30.00
46.5432	19.00
46.5562	19.00
46.5692	19.00
46.5822	16.00
46.5952	22.00
46.6082	27.00
46.6212	19.00
46.6342	20.00
46.6472	27.00
46.6602	22.00
46.6732	32.00
46.6862	27.00
46.6992	27.00
46.7122	23.00
46.7252	19.00
46.7382	21.00
46.7512	31.00
46.7642	25.00
46.7772	25.00
46.7902	19.00
46.8032	26.00
46.8162	30.00
46.8292	27.00
46.8422	20.00
46.8552	19.00
46.8682	22.00
46.8811	25.00
46.8941	25.00
46.9071	29.00
46.9201	25.00
46.9331	30.00
46.9461	27.00
46.9591	27.00
46.9721	24.00
46.9851	25.00
46.9981	24.00
47.0111	27.00
47.0241	22.00
47.0371	24.00
47.0501	26.00
47.0631	27.00
47.0761	28.00
47.0891	29.00
47.1021	28.00
47.1151	32.00
47.1281	25.00
47.1411	23.00
47.1541	25.00
47.1671	29.00
47.1801	27.00
47.1931	26.00
47.2061	25.00
47.2191	28.00
47.2321	26.00
47.2451	21.00
47.2581	25.00
47.2711	26.00
47.2841	19.00
47.2971	22.00
47.3101	27.00
47.3231	21.00
47.3361	27.00
47.3491	33.00
47.3621	26.00
47.3751	20.00
47.3881	18.00
47.4011	22.00
47.4141	24.00
47.4270	28.00
47.4400	28.00
47.4530	30.00
47.4660	29.00
47.4790	15.00
47.4920	24.00
47.5050	35.00
47.5180	29.00
47.5310	23.00
47.5440	22.00
47.5570	24.00
47.5700	25.00
47.5830	27.00
47.5960	27.00
47.6090	33.00
47.6220	31.00
47.6350	29.00
47.6480	26.00
47.6610	23.00
47.6740	18.00
47.6870	25.00
47.7000	25.00
47.7130	28.00
47.7260	22.00
47.7390	21.00
47.7520	24.00
47.7650	24.00
47.7780	20.00
47.7910	27.00
47.8040	28.00
47.8170	20.00
47.8300	24.00
47.8430	25.00
47.8560	25.00
47.8690	26.00
47.8820	26.00
47.8950	27.00
47.9080	23.00
47.9210	25.00
47.9340	31.00
47.9470	36.00
47.9599	24.00
47.9729	19.00
47.9859	25.00
47.9989	29.00
48.0119	23.00
48.0249	19.00
48.0379	23.00
48.0509	31.00
48.0639	32.00
48.0769	27.00
48.0899	25.00
48.1029	29.00
48.1159	25.00
48.1289	29.00
48.1419	30.00
48.1549	33.00
48.1679	25.00
48.1809	21.00
48.1939	21.00
48.2069	30.00
48.2199	26.00
48.2329	16.00
48.2459	23.00
48.2589	29.00
48.2719	25.00
48.2849	22.00
48.2979	28.00
48.3109	31.00
48.3239	22.00
48.3369	25.00
48.3499	27.00
48.3629	21.00
48.3759	23.00
48.3889	16.00
48.4019	19.00
48.4149	23.00
48.4279	26.00
48.4409	24.00
48.4539	21.00
48.4669	17.00
48.4799	19.00
48.4929	18.00
48.5058	22.00
48.5188	27.00
48.5318	20.00
48.5448	14.00
48.5578	23.00
48.5708	31.00
48.5838	29.00
48.5968	28.00
48.6098	29.00
48.6228	28.00
48.6358	30.00
48.6488	27.00
48.6618	28.00
48.6748	29.00
48.6878	24.00
48.7008	24.00
48.7138	23.00
48.7268	26.00
48.7398	27.00
48.7528	22.00
48.7658	20.00
48.7788	24.00
48.7918	22.00
48.8048	23.00
48.8178	30.00
48.8308	27.00
48.8438	27.00
48.8568	29.00
48.8698	17.00
48.8828	19.00
48.8958	31.00
48.9088	28.00
48.9218	21.00
48.9348	25.00
48.9478	25.00
48.9608	22.00
48.9738	21.00
48.9868	27.00
48.9998	17.00
49.0128	24.00
49.0258	30.00
49.0387	26.00
49.0517	23.00
49.0647	21.00
49.0777	23.00
49.0907	23.00
49.1037	23.00
49.1167	23.00
49.1297	19.00
49.1427	27.00
49.1557	26.00
49.1687	18.00
49.1817	21.00
49.1947	19.00
49.2077	19.00
49.2207	22.00
49.2337	26.00
49.2467	32.00
49.2597	21.00
49.2727	23.00
49.2857	28.00
49.2987	23.00
49.3117	14.00
49.3247	19.00
49.3377	8.00
49.3507	27.00
49.3637	30.00
49.3767	31.00
49.3897	32.00
49.4027	23.00
49.4157	27.00
49.4287	25.00
49.4417	27.00
49.4547	32.00
49.4677	18.00
49.4807	25.00
49.4937	23.00
49.5067	23.00
49.5197	29.00
49.5327	26.00
49.5457	23.00
49.5587	28.00
49.5717	32.00
49.5846	28.00
49.5976	21.00
49.6106	24.00
49.6236	30.00
49.6366	29.00
49.6496	39.00
49.6626	28.00
49.6756	19.00
49.6886	24.00
49.7016	27.00
49.7146	30.00
49.7276	27.00
49.7406	20.00
49.7536	26.00
49.7666	24.00
49.7796	20.00
49.7926	24.00
49.8056	23.00
49.8186	19.00
49.8316	20.00
49.8446	22.00
49.8576	24.00
49.8706	24.00
49.8836	23.00
49.8966	26.00
49.9096	24.00
49.9226	22.00
49.9356	26.00
49.9486	27.00
49.9616	24.00
49.9746	21.00
49.9876	25.00
50.0006	26.00
50.0136	22.00
50.0266	26.00
50.0396	29.00
50.0526	28.00
50.0656	30.00
50.0786	27.00
50.0916	26.00
50.1046	22.00
50.1175	19.00
50.1305	23.00
50.1435	25.00
50.1565	25.00
50.1695	21.00
50.1825	24.00
50.1955	24.00
50.2085	22.00
50.2215	26.00
50.2345	29.00
50.2475	24.00
50.2605	28.00
50.2735	27.00
50.2865	23.00
50.2995	28.00
50.3125	23.00
50.3255	30.00
50.3385	18.00
50.3515	19.00
50.3645	24.00
50.3775	29.00
50.3905	21.00
