#PWDR MnO2_Unmilled_Air_InitialScan.xrdml Scan 1 Peak List 
#wavelength =   1.540600
#      pos        dsp        esd          int        esd        sig        gam       FWHM
   24.0847    3.69211    0.00000       838.00       0.00    0.00010    0.00000    0.00000 
   24.2028    3.67435    0.00000       791.00       0.00    0.00010    0.00000    0.00000 
   24.2291    3.67042    0.00000       838.00       0.00    0.00010    0.00000    0.00000 
   24.2947    3.66065    0.00000       828.00       0.00    0.00010    0.00000    0.00000 
   24.3473    3.65288    0.00000       793.00       0.00    0.00010    0.00000    0.00000 
   24.3998    3.64513    0.00000       796.00       0.00    0.00010    0.00000    0.00000 
   24.4392    3.63935    0.00000       813.00       0.00    0.00010    0.00000    0.00000 
   24.4786    3.63358    0.00000       814.00       0.00    0.00010    0.00000    0.00000 
   24.5573    3.62210    0.00000       790.00       0.00    0.00010    0.00000    0.00000 
   24.5836    3.61829    0.00000       833.00       0.00    0.00010    0.00000    0.00000 
   24.6230    3.61259    0.00000       810.00       0.00    0.00010    0.00000    0.00000 
   24.6624    3.60691    0.00000       827.00       0.00    0.00010    0.00000    0.00000 
   24.6887    3.60313    0.00000       848.00       0.00    0.00010    0.00000    0.00000 
   24.7280    3.59748    0.00000       818.00       0.00    0.00010    0.00000    0.00000 
   24.7674    3.59185    0.00000       826.00       0.00    0.00010    0.00000    0.00000 
   24.8068    3.58624    0.00000       879.00       0.00    0.00010    0.00000    0.00000 
   24.8331    3.58250    0.00000       831.00       0.00    0.00010    0.00000    0.00000 
   24.8593    3.57878    0.00000       811.00       0.00    0.00010    0.00000    0.00000 
   24.9119    3.57135    0.00000       806.00       0.00    0.00010    0.00000    0.00000 
   24.9513    3.56580    0.00000       819.00       0.00    0.00010    0.00000    0.00000 
   24.9906    3.56027    0.00000       776.00       0.00    0.00010    0.00000    0.00000 
   25.0300    3.55476    0.00000       814.00       0.00    0.00010    0.00000    0.00000 
   25.0826    3.54743    0.00000       824.00       0.00    0.00010    0.00000    0.00000 
   25.1088    3.54378    0.00000       784.00       0.00    0.00010    0.00000    0.00000 
   25.1351    3.54014    0.00000       777.00       0.00    0.00010    0.00000    0.00000 
   25.1745    3.53469    0.00000       848.00       0.00    0.00010    0.00000    0.00000 
   25.2007    3.53107    0.00000       773.00       0.00    0.00010    0.00000    0.00000 
   25.2401    3.52564    0.00000       785.00       0.00    0.00010    0.00000    0.00000 
   25.2795    3.52024    0.00000       780.00       0.00    0.00010    0.00000    0.00000 
   25.3189    3.51485    0.00000       828.00       0.00    0.00010    0.00000    0.00000 
   25.3714    3.50769    0.00000       808.00       0.00    0.00010    0.00000    0.00000 
   25.4371    3.49879    0.00000       785.00       0.00    0.00010    0.00000    0.00000 
   25.4633    3.49524    0.00000       789.00       0.00    0.00010    0.00000    0.00000 
   25.5027    3.48993    0.00000       806.00       0.00    0.00010    0.00000    0.00000 
   25.5553    3.48288    0.00000       815.00       0.00    0.00010    0.00000    0.00000 
   25.5815    3.47936    0.00000       824.00       0.00    0.00010    0.00000    0.00000 
   25.6472    3.47060    0.00000       772.00       0.00    0.00010    0.00000    0.00000 
   25.6734    3.46711    0.00000       778.00       0.00    0.00010    0.00000    0.00000 
   25.7391    3.45842    0.00000       812.00       0.00    0.00010    0.00000    0.00000 
   25.7653    3.45495    0.00000       829.00       0.00    0.00010    0.00000    0.00000 
   25.7916    3.45150    0.00000       795.00       0.00    0.00010    0.00000    0.00000 
   25.8441    3.44460    0.00000       803.00       0.00    0.00010    0.00000    0.00000 
   25.8966    3.43773    0.00000       830.00       0.00    0.00010    0.00000    0.00000 
   25.9360    3.43260    0.00000       838.00       0.00    0.00010    0.00000    0.00000 
   25.9623    3.42919    0.00000       810.00       0.00    0.00010    0.00000    0.00000 
   26.0017    3.42408    0.00000       776.00       0.00    0.00010    0.00000    0.00000 
   26.0542    3.41730    0.00000       788.00       0.00    0.00010    0.00000    0.00000 
   26.0936    3.41223    0.00000       768.00       0.00    0.00010    0.00000    0.00000 
   26.1330    3.40718    0.00000       809.00       0.00    0.00010    0.00000    0.00000 
   26.1724    3.40214    0.00000       794.00       0.00    0.00010    0.00000    0.00000 
   26.1986    3.39879    0.00000       847.00       0.00    0.00010    0.00000    0.00000 
   26.2380    3.39377    0.00000       770.00       0.00    0.00010    0.00000    0.00000 
   26.2905    3.38711    0.00000       753.00       0.00    0.00010    0.00000    0.00000 
   26.3168    3.38379    0.00000       781.00       0.00    0.00010    0.00000    0.00000 
   26.3693    3.37717    0.00000       849.00       0.00    0.00010    0.00000    0.00000 
   26.4218    3.37058    0.00000       767.00       0.00    0.00010    0.00000    0.00000 
   26.4612    3.36565    0.00000       784.00       0.00    0.00010    0.00000    0.00000 
   26.5006    3.36074    0.00000       789.00       0.00    0.00010    0.00000    0.00000 
   26.5269    3.35747    0.00000       792.00       0.00    0.00010    0.00000    0.00000 
   26.5925    3.34933    0.00000       794.00       0.00    0.00010    0.00000    0.00000 
   26.6319    3.34446    0.00000       772.00       0.00    0.00010    0.00000    0.00000 
   26.6713    3.33961    0.00000       789.00       0.00    0.00010    0.00000    0.00000 
   26.6976    3.33639    0.00000       774.00       0.00    0.00010    0.00000    0.00000 
   26.7370    3.33156    0.00000       764.00       0.00    0.00010    0.00000    0.00000 
   26.7632    3.32835    0.00000       787.00       0.00    0.00010    0.00000    0.00000 
   26.7895    3.32515    0.00000       764.00       0.00    0.00010    0.00000    0.00000 
   26.8420    3.31876    0.00000       781.00       0.00    0.00010    0.00000    0.00000 
   26.8683    3.31558    0.00000       786.00       0.00    0.00010    0.00000    0.00000 
   26.9208    3.30923    0.00000       818.00       0.00    0.00010    0.00000    0.00000 
   26.9733    3.30290    0.00000       780.00       0.00    0.00010    0.00000    0.00000 
   27.0258    3.29660    0.00000       814.00       0.00    0.00010    0.00000    0.00000 
   27.0652    3.29190    0.00000       835.00       0.00    0.00010    0.00000    0.00000 
   27.1046    3.28720    0.00000       814.00       0.00    0.00010    0.00000    0.00000 
   27.1440    3.28252    0.00000       775.00       0.00    0.00010    0.00000    0.00000 
   27.1703    3.27941    0.00000       765.00       0.00    0.00010    0.00000    0.00000 
   27.1965    3.27630    0.00000       747.00       0.00    0.00010    0.00000    0.00000 
   27.2228    3.27320    0.00000       768.00       0.00    0.00010    0.00000    0.00000 
   27.2491    3.27010    0.00000       838.00       0.00    0.00010    0.00000    0.00000 
   27.2753    3.26702    0.00000       750.00       0.00    0.00010    0.00000    0.00000 
   27.3016    3.26393    0.00000       788.00       0.00    0.00010    0.00000    0.00000 
   27.3541    3.25779    0.00000       800.00       0.00    0.00010    0.00000    0.00000 
   27.4066    3.25166    0.00000       776.00       0.00    0.00010    0.00000    0.00000 
   27.4460    3.24708    0.00000       797.00       0.00    0.00010    0.00000    0.00000 
   27.4985    3.24100    0.00000       768.00       0.00    0.00010    0.00000    0.00000 
   27.5248    3.23797    0.00000       801.00       0.00    0.00010    0.00000    0.00000 
   27.5904    3.23041    0.00000       786.00       0.00    0.00010    0.00000    0.00000 
   27.6167    3.22740    0.00000       787.00       0.00    0.00010    0.00000    0.00000 
   27.6561    3.22289    0.00000       761.00       0.00    0.00010    0.00000    0.00000 
   27.7349    3.21392    0.00000       831.00       0.00    0.00010    0.00000    0.00000 
   27.7874    3.20796    0.00000       794.00       0.00    0.00010    0.00000    0.00000 
   27.8399    3.20203    0.00000       805.00       0.00    0.00010    0.00000    0.00000 
   27.8662    3.19907    0.00000       791.00       0.00    0.00010    0.00000    0.00000 
   27.8924    3.19612    0.00000       824.00       0.00    0.00010    0.00000    0.00000 
   27.9318    3.19170    0.00000       842.00       0.00    0.00010    0.00000    0.00000 
   27.9712    3.18730    0.00000       829.00       0.00    0.00010    0.00000    0.00000 
   28.0106    3.18290    0.00000       823.00       0.00    0.00010    0.00000    0.00000 
   28.0631    3.17707    0.00000       808.00       0.00    0.00010    0.00000    0.00000 
   28.0894    3.17415    0.00000       804.00       0.00    0.00010    0.00000    0.00000 
   28.1157    3.17125    0.00000       808.00       0.00    0.00010    0.00000    0.00000 
   28.1419    3.16835    0.00000       840.00       0.00    0.00010    0.00000    0.00000 
   28.1682    3.16546    0.00000       832.00       0.00    0.00010    0.00000    0.00000 
   28.2076    3.16113    0.00000       830.00       0.00    0.00010    0.00000    0.00000 
   28.2601    3.15537    0.00000       788.00       0.00    0.00010    0.00000    0.00000 
   28.2995    3.15107    0.00000       824.00       0.00    0.00010    0.00000    0.00000 
   28.3257    3.14821    0.00000       863.00       0.00    0.00010    0.00000    0.00000 
   28.3783    3.14250    0.00000       888.00       0.00    0.00010    0.00000    0.00000 
   28.4177    3.13823    0.00000       917.00       0.00    0.00010    0.00000    0.00000 
   28.4570    3.13398    0.00000       987.00       0.00    0.00010    0.00000    0.00000 
   28.4833    3.13115    0.00000      1053.00       0.00    0.00010    0.00000    0.00000 
   28.7328    3.10453    0.00000     11058.00       0.00    0.00010    0.00000    0.00000 
   28.7984    3.09760    0.00000      6336.00       0.00    0.00010    0.00000    0.00000 
   29.0216    3.07428    0.00000       907.00       0.00    0.00010    0.00000    0.00000 
   29.0742    3.06884    0.00000       858.00       0.00    0.00010    0.00000    0.00000 
   29.1136    3.06478    0.00000       885.00       0.00    0.00010    0.00000    0.00000 
   29.1661    3.05938    0.00000       796.00       0.00    0.00010    0.00000    0.00000 
   29.2055    3.05535    0.00000       810.00       0.00    0.00010    0.00000    0.00000 
   29.2449    3.05132    0.00000       785.00       0.00    0.00010    0.00000    0.00000 
   29.2711    3.04864    0.00000       783.00       0.00    0.00010    0.00000    0.00000 
   29.3105    3.04463    0.00000       763.00       0.00    0.00010    0.00000    0.00000 
   29.3368    3.04197    0.00000       787.00       0.00    0.00010    0.00000    0.00000 
   29.3630    3.03931    0.00000       821.00       0.00    0.00010    0.00000    0.00000 
   29.3893    3.03665    0.00000       816.00       0.00    0.00010    0.00000    0.00000 
   29.4287    3.03268    0.00000       829.00       0.00    0.00010    0.00000    0.00000 
   29.4681    3.02871    0.00000       810.00       0.00    0.00010    0.00000    0.00000 
   29.4943    3.02608    0.00000       795.00       0.00    0.00010    0.00000    0.00000 
   29.5206    3.02344    0.00000       798.00       0.00    0.00010    0.00000    0.00000 
   29.5469    3.02082    0.00000       782.00       0.00    0.00010    0.00000    0.00000 
   29.5862    3.01688    0.00000       753.00       0.00    0.00010    0.00000    0.00000 
   29.6125    3.01427    0.00000       790.00       0.00    0.00010    0.00000    0.00000 
   29.6388    3.01166    0.00000       832.00       0.00    0.00010    0.00000    0.00000 
   29.7438    3.00126    0.00000       783.00       0.00    0.00010    0.00000    0.00000 
   29.8357    2.99222    0.00000       742.00       0.00    0.00010    0.00000    0.00000 
   29.8620    2.98965    0.00000       751.00       0.00    0.00010    0.00000    0.00000 
   29.8882    2.98708    0.00000       751.00       0.00    0.00010    0.00000    0.00000 
   29.9276    2.98324    0.00000       715.00       0.00    0.00010    0.00000    0.00000 
   29.9539    2.98069    0.00000       723.00       0.00    0.00010    0.00000    0.00000 
   30.0064    2.97559    0.00000       764.00       0.00    0.00010    0.00000    0.00000 
   30.0458    2.97178    0.00000       786.00       0.00    0.00010    0.00000    0.00000 
   30.0721    2.96924    0.00000       747.00       0.00    0.00010    0.00000    0.00000 
   30.1115    2.96545    0.00000       764.00       0.00    0.00010    0.00000    0.00000 
   30.1640    2.96040    0.00000       778.00       0.00    0.00010    0.00000    0.00000 
   30.2559    2.95162    0.00000       777.00       0.00    0.00010    0.00000    0.00000 
   30.2953    2.94787    0.00000       775.00       0.00    0.00010    0.00000    0.00000 
   30.3347    2.94413    0.00000       760.00       0.00    0.00010    0.00000    0.00000 
   30.3609    2.94165    0.00000       748.00       0.00    0.00010    0.00000    0.00000 
   30.3872    2.93916    0.00000       737.00       0.00    0.00010    0.00000    0.00000 
   30.4266    2.93545    0.00000       754.00       0.00    0.00010    0.00000    0.00000 
   30.4528    2.93298    0.00000       722.00       0.00    0.00010    0.00000    0.00000 
   30.4922    2.92928    0.00000       763.00       0.00    0.00010    0.00000    0.00000 
   30.5710    2.92191    0.00000       738.00       0.00    0.00010    0.00000    0.00000 
   30.6629    2.91336    0.00000       749.00       0.00    0.00010    0.00000    0.00000 
   30.7023    2.90971    0.00000       713.00       0.00    0.00010    0.00000    0.00000 
   30.7286    2.90728    0.00000       733.00       0.00    0.00010    0.00000    0.00000 
   30.7548    2.90486    0.00000       696.00       0.00    0.00010    0.00000    0.00000 
   30.8074    2.90003    0.00000       728.00       0.00    0.00010    0.00000    0.00000 
   30.8468    2.89642    0.00000       742.00       0.00    0.00010    0.00000    0.00000 
   30.8861    2.89281    0.00000       771.00       0.00    0.00010    0.00000    0.00000 
   30.9387    2.88802    0.00000       743.00       0.00    0.00010    0.00000    0.00000 
   30.9912    2.88324    0.00000       723.00       0.00    0.00010    0.00000    0.00000 
   31.0306    2.87967    0.00000       739.00       0.00    0.00010    0.00000    0.00000 
   31.0568    2.87730    0.00000       744.00       0.00    0.00010    0.00000    0.00000 
   31.0962    2.87374    0.00000       767.00       0.00    0.00010    0.00000    0.00000 
   31.1225    2.87138    0.00000       722.00       0.00    0.00010    0.00000    0.00000 
   31.1488    2.86902    0.00000       751.00       0.00    0.00010    0.00000    0.00000 
   31.2275    2.86196    0.00000       695.00       0.00    0.00010    0.00000    0.00000 
   31.2669    2.85844    0.00000       763.00       0.00    0.00010    0.00000    0.00000 
   31.3194    2.85377    0.00000       770.00       0.00    0.00010    0.00000    0.00000 
   31.3588    2.85028    0.00000       711.00       0.00    0.00010    0.00000    0.00000 
   31.3982    2.84679    0.00000       727.00       0.00    0.00010    0.00000    0.00000 
   31.4376    2.84331    0.00000       743.00       0.00    0.00010    0.00000    0.00000 
   31.4639    2.84100    0.00000       700.00       0.00    0.00010    0.00000    0.00000 
   31.4901    2.83869    0.00000       715.00       0.00    0.00010    0.00000    0.00000 
   31.5164    2.83638    0.00000       727.00       0.00    0.00010    0.00000    0.00000 
   31.5558    2.83293    0.00000       729.00       0.00    0.00010    0.00000    0.00000 
   31.6083    2.82835    0.00000       785.00       0.00    0.00010    0.00000    0.00000 
   31.6608    2.82377    0.00000       733.00       0.00    0.00010    0.00000    0.00000 
   31.7002    2.82035    0.00000       736.00       0.00    0.00010    0.00000    0.00000 
   31.7265    2.81808    0.00000       702.00       0.00    0.00010    0.00000    0.00000 
   31.7527    2.81581    0.00000       729.00       0.00    0.00010    0.00000    0.00000 
   31.7921    2.81241    0.00000       769.00       0.00    0.00010    0.00000    0.00000 
   31.8184    2.81015    0.00000       717.00       0.00    0.00010    0.00000    0.00000 
   31.8578    2.80676    0.00000       715.00       0.00    0.00010    0.00000    0.00000 
   31.8840    2.80451    0.00000       728.00       0.00    0.00010    0.00000    0.00000 
   31.9103    2.80226    0.00000       730.00       0.00    0.00010    0.00000    0.00000 
   31.9366    2.80002    0.00000       741.00       0.00    0.00010    0.00000    0.00000 
   31.9760    2.79666    0.00000       722.00       0.00    0.00010    0.00000    0.00000 
   32.0153    2.79331    0.00000       720.00       0.00    0.00010    0.00000    0.00000 
   32.0416    2.79108    0.00000       699.00       0.00    0.00010    0.00000    0.00000 
   32.0810    2.78774    0.00000       735.00       0.00    0.00010    0.00000    0.00000 
   32.1204    2.78441    0.00000       748.00       0.00    0.00010    0.00000    0.00000 
   32.1467    2.78220    0.00000       715.00       0.00    0.00010    0.00000    0.00000 
   32.1729    2.77999    0.00000       743.00       0.00    0.00010    0.00000    0.00000 
   32.1992    2.77778    0.00000       769.00       0.00    0.00010    0.00000    0.00000 
   32.2517    2.77338    0.00000       739.00       0.00    0.00010    0.00000    0.00000 
   32.2911    2.77008    0.00000       764.00       0.00    0.00010    0.00000    0.00000 
   32.3173    2.76789    0.00000       729.00       0.00    0.00010    0.00000    0.00000 
   32.3567    2.76461    0.00000       707.00       0.00    0.00010    0.00000    0.00000 
   32.3830    2.76243    0.00000       737.00       0.00    0.00010    0.00000    0.00000 
   32.4224    2.75916    0.00000       710.00       0.00    0.00010    0.00000    0.00000 
   32.4486    2.75699    0.00000       762.00       0.00    0.00010    0.00000    0.00000 
   32.5406    2.74941    0.00000       742.00       0.00    0.00010    0.00000    0.00000 
   32.5931    2.74510    0.00000       729.00       0.00    0.00010    0.00000    0.00000 
   32.6193    2.74295    0.00000       733.00       0.00    0.00010    0.00000    0.00000 
   32.6456    2.74081    0.00000       734.00       0.00    0.00010    0.00000    0.00000 
   32.6719    2.73866    0.00000       708.00       0.00    0.00010    0.00000    0.00000 
   32.6981    2.73652    0.00000       730.00       0.00    0.00010    0.00000    0.00000 
   32.7638    2.73119    0.00000       705.00       0.00    0.00010    0.00000    0.00000 
   32.7900    2.72906    0.00000       708.00       0.00    0.00010    0.00000    0.00000 
   32.8688    2.72270    0.00000       732.00       0.00    0.00010    0.00000    0.00000 
   32.9082    2.71953    0.00000       736.00       0.00    0.00010    0.00000    0.00000 
   32.9739    2.71427    0.00000       723.00       0.00    0.00010    0.00000    0.00000 
   33.0395    2.70902    0.00000       740.00       0.00    0.00010    0.00000    0.00000 
   33.0789    2.70589    0.00000       737.00       0.00    0.00010    0.00000    0.00000 
   33.1052    2.70380    0.00000       698.00       0.00    0.00010    0.00000    0.00000 
   33.1314    2.70172    0.00000       707.00       0.00    0.00010    0.00000    0.00000 
   33.1577    2.69964    0.00000       673.00       0.00    0.00010    0.00000    0.00000 
   33.1971    2.69653    0.00000       723.00       0.00    0.00010    0.00000    0.00000 
   33.2233    2.69445    0.00000       731.00       0.00    0.00010    0.00000    0.00000 
   33.2759    2.69032    0.00000       734.00       0.00    0.00010    0.00000    0.00000 
   33.3284    2.68620    0.00000       734.00       0.00    0.00010    0.00000    0.00000 
   33.3809    2.68210    0.00000       679.00       0.00    0.00010    0.00000    0.00000 
   33.4203    2.67902    0.00000       709.00       0.00    0.00010    0.00000    0.00000 
   33.4728    2.67494    0.00000       707.00       0.00    0.00010    0.00000    0.00000 
   33.5253    2.67087    0.00000       700.00       0.00    0.00010    0.00000    0.00000 
   33.5647    2.66783    0.00000       728.00       0.00    0.00010    0.00000    0.00000 
   33.6041    2.66479    0.00000       703.00       0.00    0.00010    0.00000    0.00000 
   33.6698    2.65974    0.00000       734.00       0.00    0.00010    0.00000    0.00000 
   33.7617    2.65271    0.00000       728.00       0.00    0.00010    0.00000    0.00000 
   33.8142    2.64871    0.00000       707.00       0.00    0.00010    0.00000    0.00000 
   33.8536    2.64572    0.00000       718.00       0.00    0.00010    0.00000    0.00000 
   33.8798    2.64373    0.00000       702.00       0.00    0.00010    0.00000    0.00000 
   33.9061    2.64174    0.00000       686.00       0.00    0.00010    0.00000    0.00000 
   33.9455    2.63877    0.00000       700.00       0.00    0.00010    0.00000    0.00000 
   33.9718    2.63679    0.00000       694.00       0.00    0.00010    0.00000    0.00000 
   34.0374    2.63185    0.00000       676.00       0.00    0.00010    0.00000    0.00000 
   34.0899    2.62791    0.00000       709.00       0.00    0.00010    0.00000    0.00000 
   34.1162    2.62595    0.00000       681.00       0.00    0.00010    0.00000    0.00000 
   34.1556    2.62301    0.00000       681.00       0.00    0.00010    0.00000    0.00000 
   34.2081    2.61911    0.00000       695.00       0.00    0.00010    0.00000    0.00000 
   34.2475    2.61618    0.00000       713.00       0.00    0.00010    0.00000    0.00000 
   34.3000    2.61230    0.00000       741.00       0.00    0.00010    0.00000    0.00000 
   34.3394    2.60939    0.00000       684.00       0.00    0.00010    0.00000    0.00000 
   34.3788    2.60649    0.00000       721.00       0.00    0.00010    0.00000    0.00000 
   34.4576    2.60071    0.00000       707.00       0.00    0.00010    0.00000    0.00000 
   34.5232    2.59592    0.00000       684.00       0.00    0.00010    0.00000    0.00000 
   34.5758    2.59209    0.00000       681.00       0.00    0.00010    0.00000    0.00000 
   34.6151    2.58923    0.00000       724.00       0.00    0.00010    0.00000    0.00000 
   34.6677    2.58543    0.00000       656.00       0.00    0.00010    0.00000    0.00000 
   34.7071    2.58259    0.00000       701.00       0.00    0.00010    0.00000    0.00000 
   34.7464    2.57975    0.00000       700.00       0.00    0.00010    0.00000    0.00000 
   34.7858    2.57692    0.00000       676.00       0.00    0.00010    0.00000    0.00000 
   34.8252    2.57409    0.00000       694.00       0.00    0.00010    0.00000    0.00000 
   34.8646    2.57128    0.00000       721.00       0.00    0.00010    0.00000    0.00000 
   34.9303    2.56659    0.00000       713.00       0.00    0.00010    0.00000    0.00000 
   34.9565    2.56473    0.00000       676.00       0.00    0.00010    0.00000    0.00000 
   34.9959    2.56193    0.00000       712.00       0.00    0.00010    0.00000    0.00000 
   35.0616    2.55728    0.00000       697.00       0.00    0.00010    0.00000    0.00000 
   35.1141    2.55358    0.00000       721.00       0.00    0.00010    0.00000    0.00000 
   35.1404    2.55173    0.00000       696.00       0.00    0.00010    0.00000    0.00000 
   35.2323    2.54528    0.00000       707.00       0.00    0.00010    0.00000    0.00000 
   35.2585    2.54345    0.00000       743.00       0.00    0.00010    0.00000    0.00000 
   35.2979    2.54070    0.00000       663.00       0.00    0.00010    0.00000    0.00000 
   35.3242    2.53887    0.00000       709.00       0.00    0.00010    0.00000    0.00000 
   35.3504    2.53704    0.00000       672.00       0.00    0.00010    0.00000    0.00000 
   35.3898    2.53431    0.00000       692.00       0.00    0.00010    0.00000    0.00000 
   35.4292    2.53158    0.00000       671.00       0.00    0.00010    0.00000    0.00000 
   35.4686    2.52886    0.00000       701.00       0.00    0.00010    0.00000    0.00000 
   35.4949    2.52705    0.00000       657.00       0.00    0.00010    0.00000    0.00000 
   35.5211    2.52524    0.00000       681.00       0.00    0.00010    0.00000    0.00000 
   35.5474    2.52344    0.00000       699.00       0.00    0.00010    0.00000    0.00000 
   35.6130    2.51894    0.00000       694.00       0.00    0.00010    0.00000    0.00000 
   35.6393    2.51714    0.00000       662.00       0.00    0.00010    0.00000    0.00000 
   35.6656    2.51535    0.00000       677.00       0.00    0.00010    0.00000    0.00000 
   35.6918    2.51356    0.00000       674.00       0.00    0.00010    0.00000    0.00000 
   35.7181    2.51177    0.00000       682.00       0.00    0.00010    0.00000    0.00000 
   35.7575    2.50909    0.00000       726.00       0.00    0.00010    0.00000    0.00000 
   35.7837    2.50731    0.00000       727.00       0.00    0.00010    0.00000    0.00000 
   35.8100    2.50553    0.00000       708.00       0.00    0.00010    0.00000    0.00000 
   35.8888    2.50021    0.00000       730.00       0.00    0.00010    0.00000    0.00000 
   35.9282    2.49756    0.00000       698.00       0.00    0.00010    0.00000    0.00000 
   35.9807    2.49404    0.00000       704.00       0.00    0.00010    0.00000    0.00000 
   36.0332    2.49052    0.00000       675.00       0.00    0.00010    0.00000    0.00000 
   36.0857    2.48702    0.00000       675.00       0.00    0.00010    0.00000    0.00000 
   36.1120    2.48527    0.00000       656.00       0.00    0.00010    0.00000    0.00000 
   36.1645    2.48178    0.00000       663.00       0.00    0.00010    0.00000    0.00000 
   36.2039    2.47917    0.00000       659.00       0.00    0.00010    0.00000    0.00000 
   36.2564    2.47570    0.00000       697.00       0.00    0.00010    0.00000    0.00000 
   36.2958    2.47310    0.00000       679.00       0.00    0.00010    0.00000    0.00000 
   36.3221    2.47137    0.00000       719.00       0.00    0.00010    0.00000    0.00000 
   36.4009    2.46621    0.00000       705.00       0.00    0.00010    0.00000    0.00000 
   36.4796    2.46106    0.00000       747.00       0.00    0.00010    0.00000    0.00000 
   36.5190    2.45850    0.00000       688.00       0.00    0.00010    0.00000    0.00000 
   36.5978    2.45338    0.00000       686.00       0.00    0.00010    0.00000    0.00000 
   36.6241    2.45169    0.00000       624.00       0.00    0.00010    0.00000    0.00000 
   36.6503    2.44999    0.00000       700.00       0.00    0.00010    0.00000    0.00000 
   36.6897    2.44745    0.00000       691.00       0.00    0.00010    0.00000    0.00000 
   36.7160    2.44576    0.00000       708.00       0.00    0.00010    0.00000    0.00000 
   36.7554    2.44323    0.00000       699.00       0.00    0.00010    0.00000    0.00000 
   36.8210    2.43902    0.00000       677.00       0.00    0.00010    0.00000    0.00000 
   36.8736    2.43567    0.00000       709.00       0.00    0.00010    0.00000    0.00000 
   36.9129    2.43316    0.00000       758.00       0.00    0.00010    0.00000    0.00000 
   36.9917    2.42816    0.00000       684.00       0.00    0.00010    0.00000    0.00000 
   37.0442    2.42484    0.00000       695.00       0.00    0.00010    0.00000    0.00000 
   37.0968    2.42152    0.00000       728.00       0.00    0.00010    0.00000    0.00000 
   37.1230    2.41987    0.00000       704.00       0.00    0.00010    0.00000    0.00000 
   37.1493    2.41822    0.00000       760.00       0.00    0.00010    0.00000    0.00000 
   37.2018    2.41493    0.00000       768.00       0.00    0.00010    0.00000    0.00000 
   37.2543    2.41164    0.00000       868.00       0.00    0.00010    0.00000    0.00000 
   37.4119    2.40185    0.00000      2641.00       0.00    0.00010    0.00000    0.00000 
   37.5038    2.39617    0.00000      1788.00       0.00    0.00010    0.00000    0.00000 
   37.6482    2.38731    0.00000       773.00       0.00    0.00010    0.00000    0.00000 
   37.6745    2.38571    0.00000       789.00       0.00    0.00010    0.00000    0.00000 
   37.7139    2.38331    0.00000       705.00       0.00    0.00010    0.00000    0.00000 
   37.7533    2.38091    0.00000       728.00       0.00    0.00010    0.00000    0.00000 
   37.7927    2.37852    0.00000       685.00       0.00    0.00010    0.00000    0.00000 
   37.8189    2.37693    0.00000       726.00       0.00    0.00010    0.00000    0.00000 
   37.8452    2.37534    0.00000       688.00       0.00    0.00010    0.00000    0.00000 
   37.8977    2.37217    0.00000       667.00       0.00    0.00010    0.00000    0.00000 
   37.9502    2.36901    0.00000       692.00       0.00    0.00010    0.00000    0.00000 
   37.9896    2.36664    0.00000       692.00       0.00    0.00010    0.00000    0.00000 
   38.0290    2.36428    0.00000       705.00       0.00    0.00010    0.00000    0.00000 
   38.0815    2.36114    0.00000       699.00       0.00    0.00010    0.00000    0.00000 
   38.1341    2.35801    0.00000       660.00       0.00    0.00010    0.00000    0.00000 
   38.1603    2.35645    0.00000       664.00       0.00    0.00010    0.00000    0.00000 
   38.1866    2.35489    0.00000       708.00       0.00    0.00010    0.00000    0.00000 
   38.2128    2.35333    0.00000       693.00       0.00    0.00010    0.00000    0.00000 
   38.2391    2.35177    0.00000       651.00       0.00    0.00010    0.00000    0.00000 
   38.2785    2.34944    0.00000       671.00       0.00    0.00010    0.00000    0.00000 
   38.3179    2.34712    0.00000       663.00       0.00    0.00010    0.00000    0.00000 
   38.3704    2.34403    0.00000       701.00       0.00    0.00010    0.00000    0.00000 
   38.4098    2.34171    0.00000       661.00       0.00    0.00010    0.00000    0.00000 
   38.4492    2.33940    0.00000       673.00       0.00    0.00010    0.00000    0.00000 
   38.4754    2.33787    0.00000       644.00       0.00    0.00010    0.00000    0.00000 
   38.5148    2.33557    0.00000       661.00       0.00    0.00010    0.00000    0.00000 
   38.5411    2.33404    0.00000       655.00       0.00    0.00010    0.00000    0.00000 
   38.5674    2.33251    0.00000       676.00       0.00    0.00010    0.00000    0.00000 
   38.6068    2.33022    0.00000       682.00       0.00    0.00010    0.00000    0.00000 
   38.6724    2.32641    0.00000       698.00       0.00    0.00010    0.00000    0.00000 
   38.8300    2.31733    0.00000       662.00       0.00    0.00010    0.00000    0.00000 
   38.8694    2.31508    0.00000       685.00       0.00    0.00010    0.00000    0.00000 
   38.8956    2.31357    0.00000       705.00       0.00    0.00010    0.00000    0.00000 
   38.9219    2.31207    0.00000       679.00       0.00    0.00010    0.00000    0.00000 
   38.9481    2.31058    0.00000       683.00       0.00    0.00010    0.00000    0.00000 
   39.0532    2.30460    0.00000       665.00       0.00    0.00010    0.00000    0.00000 
   39.0926    2.30237    0.00000       650.00       0.00    0.00010    0.00000    0.00000 
   39.1188    2.30089    0.00000       647.00       0.00    0.00010    0.00000    0.00000 
   39.1714    2.29792    0.00000       669.00       0.00    0.00010    0.00000    0.00000 
