pos	int
30.1793	9.00
30.1923	12.00
30.2052	12.00
30.2182	9.00
30.2312	5.00
30.2442	7.00
30.2572	11.00
30.2702	15.00
30.2832	16.00
30.2962	12.00
30.3092	12.00
30.3222	13.00
30.3352	10.00
30.3482	12.00
30.3612	13.00
30.3742	11.00
30.3872	11.00
30.4002	11.00
30.4132	12.00
30.4262	17.00
30.4392	19.00
30.4522	13.00
30.4652	14.00
30.4782	10.00
30.4912	8.00
30.5042	11.00
30.5172	12.00
30.5302	15.00
30.5432	14.00
30.5562	13.00
30.5692	15.00
30.5822	15.00
30.5952	12.00
30.6082	16.00
30.6212	10.00
30.6342	12.00
30.6472	16.00
30.6602	16.00
30.6732	10.00
30.6862	9.00
30.6992	12.00
30.7122	9.00
30.7252	9.00
30.7381	8.00
30.7511	11.00
30.7641	14.00
30.7771	7.00
30.7901	10.00
30.8031	13.00
30.8161	17.00
30.8291	11.00
30.8421	14.00
30.8551	11.00
30.8681	9.00
30.8811	13.00
30.8941	18.00
30.9071	12.00
30.9201	10.00
30.9331	14.00
30.9461	9.00
30.9591	16.00
30.9721	8.00
30.9851	14.00
30.9981	5.00
31.0111	10.00
31.0241	10.00
31.0371	17.00
31.0501	10.00
31.0631	9.00
31.0761	16.00
31.0891	15.00
31.1021	9.00
31.1151	4.00
31.1281	7.00
31.1411	9.00
31.1541	9.00
31.1671	9.00
31.1801	6.00
31.1931	4.00
31.2061	3.00
31.2191	11.00
31.2321	9.00
31.2451	15.00
31.2581	14.00
31.2710	12.00
31.2840	17.00
31.2970	15.00
31.3100	11.00
31.3230	10.00
31.3360	9.00
31.3490	12.00
31.3620	12.00
31.3750	10.00
31.3880	6.00
31.4010	7.00
31.4140	8.00
31.4270	8.00
31.4400	7.00
31.4530	12.00
31.4660	16.00
31.4790	17.00
31.4920	13.00
31.5050	11.00
31.5180	11.00
31.5310	13.00
31.5440	13.00
31.5570	12.00
31.5700	11.00
31.5830	7.00
31.5960	9.00
31.6090	12.00
31.6220	11.00
31.6350	12.00
31.6480	11.00
31.6610	8.00
31.6740	10.00
31.6870	8.00
31.7000	8.00
31.7130	7.00
31.7260	10.00
31.7390	14.00
31.7520	12.00
31.7650	13.00
31.7780	7.00
31.7910	10.00
31.8040	16.00
31.8169	14.00
31.8299	9.00
31.8429	10.00
31.8559	12.00
31.8689	10.00
31.8819	12.00
31.8949	11.00
31.9079	14.00
31.9209	18.00
31.9339	21.00
31.9469	27.00
31.9599	18.00
31.9729	19.00
31.9859	19.00
31.9989	24.00
32.0119	21.00
32.0249	31.00
32.0379	32.00
32.0509	40.00
32.0639	45.00
32.0769	49.00
32.0899	42.00
32.1029	64.00
32.1159	60.00
32.1289	58.00
32.1419	59.00
32.1549	57.00
32.1679	48.00
32.1809	49.00
32.1939	48.00
32.2069	45.00
32.2199	37.00
32.2329	29.00
32.2459	28.00
32.2589	23.00
32.2719	21.00
32.2849	16.00
32.2979	20.00
32.3109	14.00
32.3239	14.00
32.3369	15.00
32.3498	10.00
32.3628	14.00
32.3758	16.00
32.3888	10.00
32.4018	10.00
32.4148	15.00
32.4278	22.00
32.4408	21.00
32.4538	7.00
32.4668	5.00
32.4798	10.00
32.4928	8.00
32.5058	9.00
32.5188	12.00
32.5318	12.00
32.5448	8.00
32.5578	5.00
32.5708	7.00
32.5838	14.00
32.5968	13.00
32.6098	14.00
32.6228	11.00
32.6358	10.00
32.6488	14.00
32.6618	11.00
32.6748	9.00
32.6878	12.00
32.7008	18.00
32.7138	11.00
32.7268	10.00
32.7398	12.00
32.7528	14.00
32.7658	17.00
32.7788	17.00
32.7918	16.00
32.8048	14.00
32.8178	9.00
32.8308	6.00
32.8438	5.00
32.8568	8.00
32.8698	14.00
32.8828	12.00
32.8957	13.00
32.9087	15.00
32.9217	10.00
32.9347	12.00
32.9477	15.00
32.9607	16.00
32.9737	17.00
32.9867	12.00
32.9997	10.00
33.0127	12.00
33.0257	19.00
33.0387	19.00
33.0517	11.00
33.0647	7.00
33.0777	8.00
33.0907	12.00
33.1037	15.00
33.1167	11.00
33.1297	10.00
33.1427	12.00
33.1557	13.00
33.1687	12.00
33.1817	15.00
33.1947	13.00
33.2077	11.00
33.2207	10.00
33.2337	12.00
33.2467	13.00
33.2597	10.00
33.2727	6.00
33.2857	10.00
33.2987	12.00
33.3117	10.00
33.3247	5.00
33.3377	9.00
33.3507	13.00
33.3637	6.00
33.3767	6.00
33.3897	12.00
33.4027	13.00
33.4157	11.00
33.4286	8.00
33.4416	11.00
33.4546	5.00
33.4676	13.00
33.4806	8.00
33.4936	11.00
33.5066	8.00
33.5196	14.00
33.5326	10.00
33.5456	3.00
33.5586	10.00
33.5716	10.00
33.5846	11.00
33.5976	8.00
33.6106	11.00
33.6236	7.00
33.6366	13.00
33.6496	4.00
33.6626	12.00
33.6756	7.00
33.6886	16.00
33.7016	16.00
33.7146	13.00
33.7276	9.00
33.7406	8.00
33.7536	9.00
33.7666	13.00
33.7796	12.00
33.7926	8.00
33.8056	9.00
33.8186	15.00
33.8316	10.00
33.8446	10.00
33.8576	9.00
33.8706	6.00
33.8836	7.00
33.8966	14.00
33.9096	15.00
33.9226	14.00
33.9356	11.00
33.9486	11.00
33.9615	9.00
33.9745	12.00
33.9875	14.00
34.0005	10.00
34.0135	7.00
34.0265	6.00
34.0395	6.00
34.0525	8.00
34.0655	13.00
34.0785	14.00
34.0915	9.00
34.1045	5.00
34.1175	11.00
34.1305	10.00
34.1435	10.00
34.1565	11.00
34.1695	7.00
34.1825	7.00
34.1955	8.00
34.2085	12.00
34.2215	14.00
34.2345	10.00
34.2475	8.00
34.2605	7.00
34.2735	9.00
34.2865	9.00
34.2995	10.00
34.3125	13.00
34.3255	17.00
34.3385	14.00
34.3515	11.00
34.3645	9.00
34.3775	11.00
34.3905	10.00
34.4035	9.00
34.4165	7.00
34.4295	7.00
34.4425	8.00
34.4555	7.00
34.4685	11.00
34.4815	11.00
34.4945	11.00
34.5074	7.00
34.5204	13.00
34.5334	17.00
34.5464	9.00
34.5594	7.00
34.5724	12.00
34.5854	11.00
34.5984	9.00
34.6114	14.00
34.6244	14.00
34.6374	9.00
34.6504	15.00
34.6634	14.00
34.6764	11.00
34.6894	13.00
34.7024	13.00
34.7154	11.00
34.7284	2.00
34.7414	6.00
34.7544	11.00
34.7674	13.00
34.7804	11.00
34.7934	7.00
34.8064	13.00
34.8194	7.00
34.8324	6.00
34.8454	12.00
34.8584	5.00
34.8714	16.00
34.8844	8.00
34.8974	11.00
34.9104	11.00
34.9234	9.00
34.9364	10.00
34.9494	9.00
34.9624	10.00
34.9754	8.00
34.9884	10.00
35.0014	9.00
35.0144	13.00
35.0274	5.00
35.0403	7.00
35.0533	10.00
35.0663	9.00
35.0793	10.00
35.0923	9.00
35.1053	8.00
35.1183	6.00
35.1313	12.00
35.1443	12.00
35.1573	11.00
35.1703	7.00
35.1833	7.00
35.1963	9.00
35.2093	15.00
35.2223	8.00
35.2353	4.00
35.2483	7.00
35.2613	12.00
35.2743	10.00
35.2873	12.00
35.3003	6.00
35.3133	4.00
35.3263	14.00
35.3393	17.00
35.3523	11.00
35.3653	11.00
35.3783	11.00
35.3913	9.00
35.4043	9.00
35.4173	7.00
35.4303	6.00
35.4433	7.00
35.4563	9.00
35.4693	9.00
35.4823	12.00
35.4953	9.00
35.5083	5.00
35.5213	6.00
35.5343	8.00
35.5473	10.00
35.5603	10.00
35.5733	6.00
35.5862	4.00
35.5992	7.00
35.6122	9.00
35.6252	10.00
35.6382	14.00
35.6512	13.00
35.6642	10.00
35.6772	10.00
35.6902	9.00
35.7032	8.00
35.7162	5.00
35.7292	10.00
35.7422	11.00
35.7552	10.00
35.7682	11.00
35.7812	8.00
35.7942	11.00
35.8072	12.00
35.8202	7.00
35.8332	13.00
35.8462	14.00
35.8592	7.00
35.8722	9.00
35.8852	14.00
35.8982	14.00
35.9112	9.00
35.9242	10.00
35.9372	9.00
35.9502	12.00
35.9632	11.00
35.9762	9.00
35.9892	7.00
36.0022	9.00
36.0152	5.00
36.0282	6.00
36.0412	15.00
36.0542	13.00
36.0672	10.00
36.0802	9.00
36.0932	7.00
36.1062	10.00
36.1191	12.00
36.1321	9.00
36.1451	8.00
36.1581	15.00
36.1711	11.00
36.1841	17.00
36.1971	14.00
36.2101	9.00
36.2231	17.00
36.2361	7.00
36.2491	11.00
36.2621	8.00
36.2751	11.00
36.2881	4.00
36.3011	10.00
36.3141	8.00
36.3271	8.00
36.3401	14.00
36.3531	17.00
36.3661	12.00
36.3791	15.00
36.3921	12.00
36.4051	10.00
36.4181	10.00
36.4311	10.00
36.4441	17.00
36.4571	13.00
36.4701	14.00
36.4831	12.00
36.4961	10.00
36.5091	9.00
36.5221	14.00
36.5351	10.00
36.5481	7.00
36.5611	10.00
36.5741	10.00
36.5871	6.00
36.6001	6.00
36.6131	9.00
36.6261	7.00
36.6391	7.00
36.6521	9.00
36.6650	13.00
36.6780	16.00
36.6910	14.00
36.7040	14.00
36.7170	13.00
36.7300	10.00
36.7430	13.00
36.7560	13.00
36.7690	15.00
36.7820	17.00
36.7950	14.00
36.8080	15.00
36.8210	21.00
36.8340	16.00
36.8470	10.00
36.8600	15.00
36.8730	22.00
36.8860	21.00
36.8990	17.00
36.9120	20.00
36.9250	23.00
36.9380	27.00
36.9510	30.00
36.9640	27.00
36.9770	24.00
36.9900	23.00
37.0030	26.00
37.0160	27.00
37.0290	33.00
37.0420	35.00
37.0550	32.00
37.0680	30.00
37.0810	35.00
37.0940	40.00
37.1070	46.00
37.1200	57.00
37.1330	58.00
37.1460	69.00
37.1590	78.00
37.1720	81.00
37.1850	107.00
37.1979	116.00
37.2109	127.00
37.2239	127.00
37.2369	117.00
37.2499	122.00
37.2629	131.00
37.2759	97.00
37.2889	97.00
37.3019	102.00
37.3149	83.00
37.3279	91.00
37.3409	74.00
37.3539	86.00
37.3669	56.00
37.3799	45.00
37.3929	35.00
37.4059	36.00
37.4189	35.00
37.4319	33.00
37.4449	23.00
37.4579	23.00
37.4709	33.00
37.4839	19.00
37.4969	26.00
37.5099	23.00
37.5229	22.00
37.5359	19.00
37.5489	18.00
37.5619	18.00
37.5749	15.00
37.5879	14.00
37.6009	19.00
37.6139	17.00
37.6269	27.00
37.6399	39.00
37.6529	43.00
37.6659	40.00
37.6789	44.00
37.6919	47.00
37.7049	46.00
37.7179	48.00
37.7308	41.00
37.7438	35.00
37.7568	32.00
37.7698	37.00
37.7828	37.00
37.7958	37.00
37.8088	32.00
37.8218	21.00
37.8348	18.00
37.8478	24.00
37.8608	20.00
37.8738	18.00
37.8868	13.00
37.8998	12.00
37.9128	9.00
37.9258	9.00
37.9388	11.00
37.9518	11.00
37.9648	10.00
37.9778	9.00
37.9908	8.00
38.0038	13.00
38.0168	9.00
38.0298	8.00
38.0428	8.00
38.0558	9.00
38.0688	10.00
38.0818	8.00
38.0948	9.00
38.1078	13.00
38.1208	13.00
38.1338	16.00
38.1468	13.00
38.1598	8.00
38.1728	10.00
38.1858	14.00
38.1988	12.00
38.2118	9.00
38.2248	12.00
38.2378	10.00
38.2508	9.00
38.2638	13.00
38.2767	11.00
38.2897	8.00
38.3027	12.00
38.3157	12.00
38.3287	8.00
38.3417	7.00
38.3547	5.00
38.3677	12.00
38.3807	16.00
38.3937	10.00
38.4067	8.00
38.4197	6.00
38.4327	8.00
38.4457	9.00
38.4587	8.00
38.4717	8.00
38.4847	11.00
38.4977	11.00
38.5107	9.00
38.5237	12.00
38.5367	17.00
38.5497	17.00
38.5627	21.00
38.5757	27.00
38.5887	24.00
38.6017	21.00
38.6147	19.00
38.6277	24.00
38.6407	20.00
38.6537	21.00
38.6667	16.00
38.6797	15.00
38.6927	19.00
38.7057	16.00
38.7187	11.00
38.7317	4.00
38.7447	16.00
38.7577	10.00
38.7707	9.00
38.7837	11.00
38.7967	7.00
38.8096	16.00
38.8226	15.00
38.8356	15.00
38.8486	7.00
38.8616	12.00
38.8746	10.00
38.8876	8.00
38.9006	13.00
38.9136	6.00
38.9266	14.00
38.9396	19.00
38.9526	7.00
38.9656	5.00
38.9786	10.00
38.9916	4.00
39.0046	6.00
39.0176	9.00
39.0306	16.00
39.0436	8.00
39.0566	4.00
39.0696	9.00
39.0826	7.00
39.0956	10.00
39.1086	7.00
39.1216	12.00
39.1346	11.00
39.1476	9.00
39.1606	10.00
39.1736	11.00
39.1866	11.00
39.1996	12.00
39.2126	8.00
39.2256	5.00
39.2386	6.00
39.2516	10.00
39.2646	10.00
39.2776	9.00
39.2906	11.00
39.3036	9.00
39.3166	9.00
39.3296	8.00
39.3426	9.00
39.3555	5.00
39.3685	4.00
39.3815	8.00
39.3945	6.00
39.4075	3.00
39.4205	7.00
39.4335	11.00
39.4465	12.00
39.4595	9.00
39.4725	5.00
39.4855	8.00
39.4985	11.00
39.5115	10.00
39.5245	10.00
39.5375	9.00
39.5505	6.00
39.5635	6.00
39.5765	8.00
39.5895	11.00
39.6025	12.00
39.6155	9.00
39.6285	4.00
39.6415	6.00
39.6545	12.00
39.6675	11.00
39.6805	8.00
39.6935	7.00
39.7065	8.00
39.7195	15.00
39.7325	15.00
39.7455	11.00
39.7585	11.00
39.7715	10.00
39.7845	12.00
39.7975	9.00
39.8105	8.00
39.8235	10.00
39.8365	9.00
39.8495	11.00
39.8625	11.00
39.8755	8.00
39.8884	8.00
39.9014	9.00
39.9144	11.00
39.9274	5.00
39.9404	4.00
39.9534	13.00
39.9664	10.00
39.9794	9.00
39.9924	5.00
40.0054	8.00
40.0184	1.00
40.0314	6.00
40.0444	12.00
40.0574	10.00
40.0704	14.00
40.0834	13.00
40.0964	15.00
40.1094	7.00
40.1224	4.00
40.1354	4.00
40.1484	5.00
40.1614	6.00
40.1744	9.00
40.1874	9.00
40.2004	10.00
40.2134	5.00
40.2264	11.00
40.2394	12.00
40.2524	8.00
40.2654	9.00
40.2784	10.00
40.2914	7.00
40.3044	4.00
40.3174	8.00
40.3304	6.00
40.3434	8.00
40.3564	6.00
40.3694	9.00
40.3824	8.00
40.3954	10.00
40.4084	6.00
40.4213	8.00
40.4343	5.00
40.4473	9.00
40.4603	11.00
40.4733	15.00
40.4863	11.00
40.4993	11.00
40.5123	13.00
40.5253	15.00
40.5383	12.00
40.5513	17.00
40.5643	15.00
40.5773	10.00
40.5903	6.00
40.6033	7.00
40.6163	11.00
40.6293	9.00
40.6423	10.00
40.6553	5.00
40.6683	3.00
40.6813	7.00
40.6943	11.00
40.7073	15.00
40.7203	12.00
40.7333	6.00
40.7463	6.00
40.7593	6.00
40.7723	6.00
40.7853	5.00
40.7983	8.00
40.8113	12.00
40.8243	14.00
40.8373	10.00
40.8503	4.00
40.8633	8.00
40.8763	10.00
40.8893	8.00
40.9023	8.00
40.9153	5.00
40.9283	2.00
40.9413	6.00
40.9543	8.00
40.9672	7.00
40.9802	8.00
40.9932	8.00
41.0062	8.00
41.0192	5.00
41.0322	6.00
41.0452	11.00
41.0582	16.00
41.0712	11.00
41.0842	11.00
41.0972	11.00
41.1102	12.00
41.1232	11.00
41.1362	7.00
41.1492	8.00
41.1622	10.00
41.1752	8.00
41.1882	5.00
41.2012	11.00
41.2142	13.00
41.2272	8.00
41.2402	9.00
41.2532	8.00
41.2662	8.00
41.2792	6.00
41.2922	10.00
41.3052	9.00
41.3182	12.00
41.3312	9.00
41.3442	7.00
41.3572	11.00
41.3702	10.00
41.3832	9.00
41.3962	4.00
41.4092	8.00
41.4222	6.00
41.4352	5.00
41.4482	7.00
41.4612	5.00
41.4742	5.00
41.4872	6.00
41.5001	8.00
41.5131	10.00
41.5261	7.00
41.5391	9.00
41.5521	6.00
41.5651	5.00
41.5781	3.00
41.5911	7.00
41.6041	7.00
41.6171	4.00
41.6301	4.00
41.6431	6.00
41.6561	9.00
41.6691	8.00
41.6821	7.00
41.6951	9.00
41.7081	8.00
41.7211	10.00
41.7341	9.00
41.7471	13.00
41.7601	8.00
41.7731	8.00
41.7861	5.00
41.7991	8.00
41.8121	9.00
41.8251	8.00
41.8381	8.00
41.8511	9.00
41.8641	8.00
41.8771	9.00
41.8901	8.00
41.9031	7.00
41.9161	8.00
41.9291	10.00
41.9421	8.00
41.9551	9.00
41.9681	12.00
41.9811	10.00
41.9941	6.00
42.0071	6.00
42.0201	8.00
42.0331	8.00
42.0460	13.00
42.0590	18.00
42.0720	15.00
42.0850	12.00
42.0980	9.00
42.1110	6.00
42.1240	4.00
42.1370	5.00
42.1500	5.00
42.1630	7.00
42.1760	9.00
42.1890	7.00
42.2020	8.00
42.2150	9.00
42.2280	11.00
42.2410	7.00
42.2540	6.00
42.2670	8.00
42.2800	8.00
42.2930	9.00
42.3060	6.00
42.3190	7.00
42.3320	8.00
42.3450	7.00
42.3580	5.00
42.3710	9.00
42.3840	11.00
42.3970	11.00
42.4100	6.00
42.4230	7.00
42.4360	6.00
42.4490	4.00
42.4620	9.00
42.4750	10.00
42.4880	9.00
42.5010	8.00
42.5140	6.00
42.5270	5.00
42.5400	12.00
42.5530	9.00
42.5660	10.00
42.5789	8.00
42.5919	11.00
42.6049	5.00
42.6179	4.00
42.6309	6.00
42.6439	3.00
42.6569	5.00
42.6699	6.00
42.6829	6.00
42.6959	10.00
42.7089	11.00
42.7219	14.00
42.7349	6.00
42.7479	17.00
42.7609	9.00
42.7739	7.00
42.7869	6.00
42.7999	14.00
42.8129	9.00
42.8259	13.00
42.8389	9.00
42.8519	4.00
42.8649	4.00
42.8779	6.00
42.8909	10.00
42.9039	7.00
42.9169	9.00
42.9299	8.00
42.9429	8.00
42.9559	6.00
42.9689	4.00
42.9819	6.00
42.9949	4.00
43.0079	6.00
43.0209	4.00
43.0339	6.00
43.0469	10.00
43.0599	9.00
43.0729	9.00
43.0859	10.00
43.0989	12.00
43.1119	8.00
43.1248	5.00
43.1378	7.00
43.1508	8.00
43.1638	8.00
43.1768	11.00
43.1898	11.00
43.2028	11.00
43.2158	14.00
43.2288	16.00
43.2418	17.00
43.2548	15.00
43.2678	11.00
43.2808	6.00
43.2938	5.00
43.3068	8.00
43.3198	6.00
43.3328	3.00
43.3458	4.00
43.3588	3.00
43.3718	6.00
43.3848	7.00
43.3978	5.00
43.4108	6.00
43.4238	7.00
43.4368	10.00
43.4498	9.00
43.4628	6.00
43.4758	10.00
43.4888	10.00
43.5018	7.00
43.5148	8.00
43.5278	11.00
43.5408	12.00
43.5538	14.00
43.5668	13.00
43.5798	9.00
43.5928	13.00
43.6058	7.00
43.6188	5.00
43.6318	10.00
43.6448	9.00
43.6577	8.00
43.6707	7.00
43.6837	7.00
43.6967	6.00
43.7097	9.00
43.7227	10.00
43.7357	8.00
43.7487	9.00
43.7617	6.00
43.7747	7.00
43.7877	9.00
43.8007	6.00
43.8137	3.00
43.8267	4.00
43.8397	4.00
43.8527	8.00
43.8657	3.00
43.8787	6.00
43.8917	4.00
43.9047	5.00
43.9177	9.00
43.9307	5.00
43.9437	8.00
43.9567	11.00
43.9697	8.00
43.9827	6.00
43.9957	7.00
44.0087	8.00
44.0217	9.00
44.0347	5.00
44.0477	7.00
44.0607	12.00
44.0737	4.00
44.0867	6.00
44.0997	4.00
44.1127	9.00
44.1257	8.00
44.1387	9.00
44.1517	12.00
44.1647	8.00
44.1777	4.00
44.1906	7.00
44.2036	13.00
44.2166	10.00
44.2296	4.00
44.2426	7.00
44.2556	5.00
44.2686	6.00
44.2816	5.00
44.2946	7.00
44.3076	3.00
44.3206	4.00
44.3336	6.00
44.3466	11.00
44.3596	11.00
44.3726	9.00
44.3856	8.00
44.3986	7.00
44.4116	5.00
44.4246	7.00
44.4376	11.00
44.4506	13.00
44.4636	11.00
44.4766	9.00
44.4896	9.00
44.5026	9.00
44.5156	10.00
44.5286	8.00
44.5416	10.00
44.5546	7.00
44.5676	6.00
44.5806	8.00
44.5936	8.00
44.6066	6.00
44.6196	4.00
44.6326	8.00
44.6456	11.00
44.6586	10.00
44.6716	8.00
44.6846	9.00
44.6976	10.00
44.7106	8.00
44.7236	10.00
44.7365	10.00
44.7495	6.00
44.7625	6.00
44.7755	10.00
44.7885	12.00
44.8015	12.00
44.8145	10.00
44.8275	5.00
44.8405	5.00
44.8535	10.00
44.8665	8.00
44.8795	8.00
44.8925	9.00
44.9055	8.00
44.9185	8.00
44.9315	7.00
44.9445	6.00
44.9575	5.00
44.9705	5.00
44.9835	5.00
44.9965	9.00
45.0095	7.00
45.0225	5.00
45.0355	8.00
45.0485	11.00
45.0615	3.00
45.0745	5.00
45.0875	7.00
45.1005	7.00
45.1135	4.00
45.1265	2.00
45.1395	3.00
45.1525	7.00
45.1655	6.00
45.1785	7.00
45.1915	4.00
45.2045	6.00
45.2175	9.00
45.2305	5.00
45.2435	7.00
45.2565	6.00
45.2694	11.00
45.2824	9.00
45.2954	9.00
45.3084	3.00
45.3214	6.00
45.3344	11.00
45.3474	16.00
45.3604	14.00
45.3734	9.00
45.3864	6.00
45.3994	8.00
45.4124	2.00
45.4254	9.00
45.4384	8.00
45.4514	4.00
45.4644	7.00
45.4774	11.00
45.4904	6.00
45.5034	6.00
45.5164	7.00
45.5294	7.00
45.5424	14.00
45.5554	12.00
45.5684	5.00
45.5814	4.00
45.5944	9.00
45.6074	10.00
45.6204	9.00
45.6334	6.00
45.6464	9.00
45.6594	8.00
45.6724	5.00
45.6854	9.00
45.6984	13.00
45.7114	12.00
45.7244	8.00
45.7374	7.00
45.7504	6.00
45.7634	6.00
45.7764	9.00
45.7894	7.00
45.8024	9.00
45.8153	7.00
45.8283	5.00
45.8413	8.00
45.8543	7.00
45.8673	6.00
45.8803	10.00
45.8933	14.00
45.9063	11.00
45.9193	7.00
45.9323	5.00
45.9453	7.00
45.9583	7.00
45.9713	6.00
45.9843	8.00
45.9973	6.00
46.0103	6.00
46.0233	4.00
46.0363	6.00
46.0493	6.00
46.0623	5.00
46.0753	7.00
46.0883	5.00
46.1013	5.00
46.1143	5.00
46.1273	6.00
46.1403	5.00
46.1533	6.00
46.1663	6.00
46.1793	8.00
46.1923	6.00
46.2053	5.00
46.2183	8.00
46.2313	10.00
46.2443	9.00
46.2573	6.00
46.2703	7.00
46.2833	6.00
46.2963	9.00
46.3093	12.00
46.3223	11.00
46.3353	11.00
46.3482	10.00
46.3612	10.00
46.3742	10.00
46.3872	6.00
46.4002	8.00
46.4132	7.00
46.4262	5.00
46.4392	8.00
46.4522	9.00
46.4652	3.00
46.4782	11.00
46.4912	9.00
46.5042	8.00
46.5172	7.00
46.5302	5.00
46.5432	9.00
46.5562	5.00
46.5692	8.00
46.5822	3.00
46.5952	4.00
46.6082	6.00
46.6212	9.00
46.6342	5.00
46.6472	5.00
46.6602	2.00
46.6732	8.00
46.6862	3.00
46.6992	5.00
46.7122	3.00
46.7252	7.00
46.7382	10.00
46.7512	4.00
46.7642	7.00
46.7772	6.00
46.7902	9.00
46.8032	6.00
46.8162	5.00
46.8292	8.00
46.8422	7.00
46.8552	10.00
46.8682	8.00
46.8811	5.00
46.8941	5.00
46.9071	8.00
46.9201	9.00
46.9331	11.00
46.9461	14.00
46.9591	9.00
46.9721	9.00
46.9851	3.00
46.9981	6.00
47.0111	6.00
47.0241	6.00
47.0371	9.00
47.0501	7.00
47.0631	8.00
47.0761	5.00
47.0891	6.00
47.1021	4.00
47.1151	4.00
47.1281	5.00
47.1411	6.00
47.1541	4.00
47.1671	6.00
47.1801	8.00
47.1931	7.00
47.2061	9.00
47.2191	9.00
47.2321	8.00
47.2451	7.00
47.2581	7.00
47.2711	7.00
47.2841	5.00
47.2971	5.00
47.3101	3.00
47.3231	3.00
47.3361	8.00
47.3491	11.00
47.3621	8.00
47.3751	8.00
47.3881	15.00
47.4011	15.00
47.4141	9.00
47.4270	6.00
47.4400	4.00
47.4530	5.00
47.4660	7.00
47.4790	8.00
47.4920	10.00
47.5050	12.00
47.5180	10.00
47.5310	11.00
47.5440	13.00
47.5570	8.00
47.5700	9.00
47.5830	6.00
47.5960	6.00
47.6090	6.00
47.6220	6.00
47.6350	7.00
47.6480	6.00
47.6610	7.00
47.6740	11.00
47.6870	7.00
47.7000	9.00
47.7130	7.00
47.7260	6.00
47.7390	9.00
47.7520	9.00
47.7650	9.00
47.7780	13.00
47.7910	13.00
47.8040	12.00
47.8170	7.00
47.8300	9.00
47.8430	3.00
47.8560	12.00
47.8690	5.00
47.8820	8.00
47.8950	16.00
47.9080	10.00
47.9210	16.00
47.9340	15.00
47.9470	22.00
47.9599	17.00
47.9729	19.00
47.9859	33.00
47.9989	30.00
48.0119	29.00
48.0249	47.00
48.0379	44.00
48.0509	53.00
48.0639	45.00
48.0769	53.00
48.0899	59.00
48.1029	52.00
48.1159	37.00
48.1289	22.00
48.1419	31.00
48.1549	25.00
48.1679	30.00
48.1809	31.00
48.1939	34.00
48.2069	26.00
48.2199	23.00
48.2329	21.00
48.2459	14.00
48.2589	17.00
48.2719	13.00
48.2849	10.00
48.2979	12.00
48.3109	10.00
48.3239	8.00
48.3369	9.00
48.3499	8.00
48.3629	7.00
48.3759	4.00
48.3889	7.00
48.4019	15.00
48.4149	9.00
48.4279	12.00
48.4409	15.00
48.4539	14.00
48.4669	10.00
48.4799	7.00
48.4929	6.00
48.5058	5.00
48.5188	7.00
48.5318	7.00
48.5448	9.00
48.5578	7.00
48.5708	6.00
48.5838	9.00
48.5968	13.00
48.6098	10.00
48.6228	7.00
48.6358	8.00
48.6488	10.00
48.6618	10.00
48.6748	6.00
48.6878	6.00
48.7008	6.00
48.7138	6.00
48.7268	8.00
48.7398	6.00
48.7528	7.00
48.7658	8.00
48.7788	11.00
48.7918	10.00
48.8048	6.00
48.8178	6.00
48.8308	5.00
48.8438	4.00
48.8568	5.00
48.8698	10.00
48.8828	12.00
48.8958	7.00
48.9088	3.00
48.9218	7.00
48.9348	6.00
48.9478	6.00
48.9608	6.00
48.9738	8.00
48.9868	7.00
48.9998	8.00
49.0128	10.00
49.0258	9.00
49.0387	9.00
49.0517	7.00
49.0647	9.00
49.0777	8.00
49.0907	5.00
49.1037	4.00
49.1167	4.00
49.1297	4.00
49.1427	5.00
49.1557	9.00
49.1687	10.00
49.1817	4.00
49.1947	4.00
49.2077	7.00
49.2207	9.00
49.2337	15.00
49.2467	9.00
49.2597	7.00
49.2727	9.00
49.2857	3.00
49.2987	4.00
49.3117	6.00
49.3247	4.00
49.3377	5.00
49.3507	6.00
49.3637	9.00
49.3767	8.00
49.3897	7.00
49.4027	5.00
49.4157	8.00
49.4287	5.00
49.4417	8.00
49.4547	12.00
49.4677	7.00
49.4807	7.00
49.4937	10.00
49.5067	8.00
49.5197	10.00
49.5327	10.00
49.5457	8.00
49.5587	8.00
49.5717	11.00
49.5846	8.00
49.5976	3.00
49.6106	7.00
49.6236	6.00
49.6366	10.00
49.6496	10.00
49.6626	8.00
49.6756	6.00
49.6886	7.00
49.7016	7.00
49.7146	7.00
49.7276	8.00
49.7406	5.00
49.7536	6.00
49.7666	6.00
49.7796	7.00
49.7926	7.00
49.8056	7.00
49.8186	6.00
49.8316	6.00
49.8446	12.00
49.8576	11.00
49.8706	6.00
49.8836	9.00
49.8966	9.00
49.9096	6.00
49.9226	10.00
49.9356	10.00
49.9486	5.00
49.9616	6.00
49.9746	7.00
49.9876	5.00
50.0006	2.00
50.0136	2.00
50.0266	5.00
50.0396	8.00
50.0526	8.00
50.0656	7.00
50.0786	6.00
50.0916	6.00
50.1046	4.00
50.1175	4.00
50.1305	6.00
50.1435	13.00
50.1565	13.00
50.1695	6.00
50.1825	5.00
50.1955	5.00
50.2085	6.00
50.2215	10.00
50.2345	11.00
50.2475	8.00
50.2605	2.00
50.2735	5.00
50.2865	8.00
50.2995	4.00
50.3125	4.00
50.3255	8.00
50.3385	5.00
50.3515	4.00
50.3645	7.00
50.3775	5.00
