62b47193f48c6f2ac247fd72,62b470363e8a563e696d2f48,62b47196f48c6f2ac247fd80,62b471406686637d4dd01d53,"{""peaklist"": {""$oid"": ""62b47193f48c6f2ac247fd74""}}","{""runningTime(s)"": 1.0085577964782715}",62b47037763f12303f754d1e
62b471932e22a91b86c3a269,62b470363e8a563e696d2f66,62b471922e22a91b86c3a267,62b471431582b9616bb5a4ef,"{""peaklist"": {""$oid"": ""62b471932e22a91b86c3a26b""}}","{""runningTime(s)"": 1.0616390705108643}",62b47037763f12303f754d1e
62b471938fb08d6cf5cbdfaf,62b470363e8a563e696d2f5a,62b471948fb08d6cf5cbdfb5,62b471423217474494ea26aa,"{""peaklist"": {""$oid"": ""62b471938fb08d6cf5cbdfb1""}}","{""runningTime(s)"": 1.051177978515625}",62b47037763f12303f754d1e
62b471932ed99c9d27b4ac53,62b470363e8a563e696d2f60,62b471932ed99c9d27b4ac55,62b47143136edca2d014ad62,"{""peaklist"": {""$oid"": ""62b471932ed99c9d27b4ac55""}}","{""runningTime(s)"": 1.0609440803527832}",62b47037763f12303f754d1e
62b4719394b9b9e984df9afc,62b470363e8a563e696d2f3c,62b4719894b9b9e984df9b0e,62b4714002d73e6944874563,"{""peaklist"": {""$oid"": ""62b4719394b9b9e984df9afe""}}","{""runningTime(s)"": 0.7409679889678955}",62b47037763f12303f754d1e
62b4719318315e939ec3cae4,62b470363e8a563e696d2f54,62b4719418315e939ec3caea,62b471423217474494ea26aa,"{""peaklist"": {""$oid"": ""62b4719318315e939ec3cae6""}}","{""runningTime(s)"": 1.0756428241729736}",62b47037763f12303f754d1e
62b47193715ca42b1769a511,62b470363e8a563e696d2f30,62b4719d715ca42b1769a52b,62b4713eb1eeaa6790e6c410,"{""peaklist"": {""$oid"": ""62b47193715ca42b1769a513""}}","{""runningTime(s)"": 0.7066559791564941}",62b47037763f12303f754d1e
62b47193f48c6f2ac247fd76,62b470363e8a563e696d2f48,62b47196f48c6f2ac247fd80,62b47141a949e03638c27d0b,"{""peaklist"": {""$oid"": ""62b47194f48c6f2ac247fd78""}}","{""runningTime(s)"": 0.6872210502624512}",62b47037763f12303f754d1e
62b471936eca6153bf6a09b3,62b470363e8a563e696d2f24,62b471a26eca6153bf6a09dd,62b4713e549bb3304bdbff73,"{""peaklist"": {""$oid"": ""62b471946eca6153bf6a09b5""}}","{""runningTime(s)"": 1.07008695602417}",62b47037763f12303f754d1e
62b4719342888567b927a372,62b470363e8a563e696d2f42,62b4719742888567b927a380,62b471406686637d4dd01d53,"{""peaklist"": {""$oid"": ""62b4719442888567b927a374""}}","{""runningTime(s)"": 1.1372427940368652}",62b47037763f12303f754d1e
